"","X","IntNpy","IntPv","ExcL2","IntSst","ExcL6p2","Erp","ExcL5p1","ExcL6p1","NS","Sub","ExcL4","Syn","LrpS","ExcL5p3","IntCckVip","ExcL3","ExcL5p2","LrpD","Hip","Other"
"2546","cell_5366",0.273191978232919,0.184907715555601,0.136288697140491,0.318260873928394,0.284352185162387,0.25063954701825,0.329353156752734,0.307783322705643,0.0397126518342191,0.192390382353551,0.15500492858042,0.281338519816581,0.176546900848821,0.582161984757078,0.155232010493198,0.194074880034388,0.243624208418845,0.238924069661592,0.124087433745806,0.229136899226857
"2547","cell_5367",0.287729993603597,0.191868639857749,0.163566976800612,0.175345265700637,0.320288455479984,0.281415403709921,0.332127208995792,0.223306600293367,0.170510822123001,0.204141960538895,0.164407726856622,0.295004396766505,0.170842942297517,0.0917760264740526,0.15480247208204,0.184964095889684,0.22164535250414,0.250013834466857,0.111040892231,0.245273732211647
"2548","cell_5368",0.245486977477608,0.178442816810713,0.153646004958048,0.179505614315646,0.270144813427308,0.277812385219186,0.287684749198797,0.250093872406077,0.334550620440917,0.163487755389501,0.191959003037098,0.218742421590693,0.134711428976015,0.0991349607838086,0.136666178093651,0.213534470432351,0.174604313982855,0.190531463283685,0.123615111317612,0.225234231775089
"2549","cell_5369",0.337149127196531,0.202424126845459,0.206452900147046,0.18007700830879,0.337268179204434,0.310919374393003,0.43763142423767,0.157026228166062,0.217040169993352,0.304510315741156,0.240288432688554,0.33505395175204,0.184094847704746,0.074559729819897,0.219828432787754,0.271333964054082,0.214508550790795,0.318251271379866,0.152873933802279,0.33644372937107
"2550","cell_5370",0.311760843367627,0.169595751334107,0.128427597237249,0.18572645901919,0.263084560239159,0.232179333649051,0.315783352298542,0.153108279919727,0.360985004308283,0.177238132600444,0.126466720534341,0.3072593254518,0.151350674120404,0.0689836986048382,0.138790145188558,0.215546513619058,0.206158380926701,0.235393667121181,0.106878154893777,0.232735687207561
"2551","cell_5371",0.566094948587046,0.410752464789543,0.406747519938272,0.106674684833731,0.552713225314461,0.563739167900524,0.458359663498477,0.25034446971337,0.0403990652189687,0.525327283319975,0.54117484004163,0.574953584171947,0.297354624787014,0.11478624051632,0.380026441214176,0.635579898400772,0.473977574842481,0.443809437962176,0.262750004406374,0.722721814925407
"2552","cell_5372",0.493727893049458,0.220480303792495,0.265992812019244,0.177376700920293,0.379694708915243,0.355774030899078,0.364565477350274,0.153372172443109,0.0579857226735014,0.323412153634817,0.298977550123635,0.32109340379266,0.177355860202594,0.0655238601141673,0.299879669039799,0.38391066407263,0.31355773725857,0.339058158440688,0.164559391353694,0.472450650884892
"2553","cell_5373",0.254010204613247,0.200733614405325,0.148011302875093,0.164359353386722,0.243026397793503,0.199421810417972,0.258398531196684,0.256239752985586,0.0435601121898125,0.150021437717438,0.140261693072773,0.133680653270866,0.107367467095197,0.129883717158819,0.113518910584571,0.140857704589888,0.145813850863817,0.156948653636162,0.0993866502069034,0.192271292414798
"2554","cell_5374",0.215503872073427,0.134209988136567,0.150787661032409,0.149954442648498,0.210842680031546,0.199005347212579,0.228413357200564,0.211810189958797,0.0455091584889437,0.144875581742997,0.1402926818538,0.202289893836025,0.0985871197317422,0.112432296754016,0.140989420148887,0.140116331940306,0.166641953874535,0.154220745111284,0.089716879003905,0.180494668674802
"2555","cell_5377",0.194593037584119,0.11421891242215,0.211841093482294,0.123453154071837,0.218728911795101,0.347391844295721,0.313797106164894,0.328366895345797,0.396096723151409,0.191916486885373,0.366504728227893,0.39323551498501,0.424098218099249,0.207276026011687,0.161710193785985,0.336181543607978,0.324806563650952,0.394391728744208,0.114818784443961,0.315862344682467
"2556","cell_5378",0.355246943431222,0.198415965454507,0.513660516410587,0.258699263171814,0.407205411806705,0.489312903559453,0.770474406309696,0.430015967441326,0.581864708777629,0.316163139012708,0.546448155786291,0.624487851156271,0.745019939233137,0.542223612761746,0.347606277149075,0.538296540664089,0.455407365790338,0.671973795907891,0.208505576104524,0.538182002582795
"2557","cell_5380",0.447106419905585,0.237109421971835,0.535823247377801,0.280804303907972,0.87159163001877,0.550825328328957,0.584053575969766,0.59365666907409,0.729248482565537,0.457358197929798,0.611937796577711,0.79964445492594,0.405230444279315,0.44914146237968,0.313302836389414,0.549166375600616,0.618687996398097,0.650257639433809,0.306684935908228,0.698599734757763
"2558","cell_5381",0.336163104633102,0.197736519105063,0.484849122229028,0.233169995026809,0.411389102387531,0.473415338300035,0.53544956107198,0.433107183557592,0.568823700461727,0.316520073821531,0.597958854239948,0.661436838931585,0.391552443413589,0.500951826773207,0.306346937686811,0.546428477088808,0.454590294365379,0.530174932884857,0.221558831749758,0.543873972312733
"2559","cell_5382",0.220385055341258,0.159017494142705,0.152052078859244,0.191010358693116,0.250450976410849,0.220831063051226,0.288293052222481,0.226854797707911,0.142158792476417,0.183148129125787,0.161108891210271,0.253232457171839,0.172637721331941,0.1323272767395,0.147539768659192,0.160925685686505,0.175933706906386,0.213389165973055,0.102319197103525,0.172341466032351
"2560","cell_5384",0.438646156391721,0.236609680820377,0.480280368842742,0.298961115970781,0.812204129917193,0.556655979802634,0.589475152890489,0.542961449325365,0.55723504865841,0.514066829995722,0.621145916303681,0.748882377646181,0.436636877981941,0.574624000807334,0.343700995020173,0.526541200879539,0.527660947899482,0.677289173743278,0.305240637881837,0.721148207104838
"2561","cell_5385",0.288697988503683,0.170389525150415,0.489887103715844,0.227890023467633,0.380873264187633,0.478899160692233,0.510910240972223,0.439392035291064,0.846238135588722,0.303207658346549,0.486637374113028,0.745154523209739,0.484587950920379,0.495061256969367,0.313306656559843,0.568923476492726,0.559602198664343,0.656378537469177,0.21182915975398,0.483003158075465
"2562","cell_5386",0.426683118617113,0.26702915281656,0.540636422200678,0.347295514918067,0.571116579344433,0.585445722368193,0.915480570544946,0.613422256045525,0.833377401902947,0.450155889145559,0.708598708411979,0.79988506093796,0.634266303087957,0.494816501897175,0.359889775493483,0.621300075896163,0.579100107130784,0.689135302152728,0.243933279365002,0.734170345853492
"2563","cell_5387",0.381677873055149,0.219932139204152,0.418904388267445,0.269502782593928,0.657141087215563,0.550772379818208,0.489297237226988,0.578785478114987,0.715844114967929,0.713131771227376,0.566259787106823,0.809595096095838,0.341572261205304,0.394762123369853,0.309321872774356,0.536052354844719,0.544429231581396,0.636034338952757,0.25129993237951,0.623703564230895
"2564","cell_5388",0.266556459571686,0.184709973986168,0.238706232970241,0.203959241055715,0.44794924555052,0.298248129409113,0.336891681295629,0.313153254318168,0.359847619983507,0.236763148550024,0.210829534203521,0.491165818647129,0.224617708329363,0.211313812870803,0.163066936183376,0.260069785342033,0.339222964037935,0.432232064837488,0.155565397268492,0.242117765229366
"2565","cell_5389",0.379757044623791,0.213351971046345,0.424317882403421,0.29520661843524,0.715414254031055,0.407872095271337,0.599146668560097,0.511815886048429,0.529573746380854,0.362789020374019,0.347782578976147,0.647147781283977,0.282661665594906,0.526362735528742,0.266354424738883,0.39274385333635,0.521477945299093,0.587274941016754,0.231752335841176,0.451131039645542
"2566","cell_5390",0.555982301345887,0.355175784298554,0.6969179055318,0.43795778341514,0.654853359894476,0.706286951573851,1.14612227094142,0.627396862930361,0.844705700292389,0.494995212770104,0.87515651644541,0.930598530445365,0.744953724088296,0.467036687813874,0.40947766130883,0.779516395007557,0.716164941520999,0.686944018079314,0.295821721790634,0.887726319398238
"2567","cell_5391",0.578098441052364,0.336518405713802,0.722916579570813,0.436131362856476,0.67981596081918,0.67170837152262,1.06643469703985,0.590049639616072,0.614166992763564,0.5014363136963,0.714876908994025,0.82440148291979,0.487672742901789,0.719557112829319,0.431710518982347,0.76619986280598,0.586933088716572,0.641020363873067,0.350006982362284,0.893980864615421
"2568","cell_5392",0.313563720888445,0.193682125358399,0.2815337782654,0.247686275450365,0.512069095373368,0.327816758762876,0.345879035339126,0.402467855921898,0.413569267668553,0.570496242696781,0.321487263674973,0.506053267534205,0.206086355077718,0.264046746116318,0.186377483161345,0.311034489083456,0.326146951334259,0.415566793790991,0.156403697478578,0.321070658056304
"2569","cell_5393",0.347614458630049,0.5362783100298,0.282448477335816,0.382421185793332,0.477685897951809,0.386361650975936,0.36111137124418,0.451100102801603,0.580112607916424,0.383164718062491,0.396318235586958,0.521016902056424,0.259499438262821,0.395923742259214,0.27565863227332,0.38516577409519,0.485695756067244,0.534651751745362,0.149405505436683,0.400198315517366
"2570","cell_5394",0.365189376185428,0.245566036148695,0.411436046500278,0.330832797334164,0.441685972103594,0.386651953086218,0.63087851906273,0.31926748044035,0.360618993476831,0.31227658822017,0.350721194624165,0.504907008168919,0.329203468246465,0.280090203982651,0.261806244649776,0.358962366086109,0.376853925052417,0.356862869891634,0.165980221963386,0.372184628379854
"2571","cell_5395",0.560841639378445,0.3275782767118,0.740512618584251,0.419272053674176,0.722888006167162,0.634875370747872,1.29937255272713,0.611012034161214,0.845833500102668,0.454942777944215,0.728196008999118,0.7980389818931,0.541925586608746,0.517253095404189,0.417575681189419,0.659252873900958,0.591733864341428,0.669689827365087,0.275657105705566,0.754862079602652
"2572","cell_5397",0.261799982257343,0.152914074414608,0.199367788710643,0.200055728241436,0.325862607959724,0.271974474640094,0.267714481833084,0.302640761381909,0.240546059944315,0.284740534476456,0.260492705846986,0.340124176576871,0.183791452487676,0.169388823517641,0.150871929645484,0.237120542944848,0.22655077135143,0.272367262291429,0.125760966293314,0.259476494008804
"2573","cell_5398",0.294081679315566,0.176489654375291,0.190871101922859,0.225774151193788,0.300476384188322,0.330910088555262,0.33349950331102,0.269268358050521,0.15109599462419,0.296619409606689,0.211979769387048,0.375603002324855,0.188877536329933,0.156272230343258,0.189776107840713,0.244695365345469,0.327314794310216,0.342404027450554,0.135773516563845,0.297754614609712
