,x,y
758,3229.635581061693,14709.476327116212
759,3235.0701754385964,14322.552631578947
760,3223.5829596412555,14317.094170403587
761,3206.951515151515,14765.436363636363
762,3067.233595800525,13685.96062992126
763,3000.9532710280373,14193.490654205607
764,2936.6657730116176,14613.722073279714
765,2935.116591928251,14013.470852017937
766,2061.0533980582522,14879.621359223302
767,1912.4324324324325,14709.81081081081
768,3028.811563169165,12208.044967880085
769,2997.5291828793775,12127.267509727626
770,2985.0242214532873,12330.581314878893
771,2946.4310344827586,12185.655172413793
772,2932.5,12198.5
773,2874.92,12353.835
774,2601.3650385604114,12412.622107969151
775,2536.555023923445,12285.148325358852
776,2298.567357512953,12674.647668393782
777,2166.4534161490683,13036.2049689441
778,2148.082568807339,13355.844036697248
779,1977.389788293898,12705.214196762143
780,1813.8388157894738,12811.315789473683
781,1761.8303167420815,13083.192307692309
782,1723.9094412331406,12592.633911368015
783,1732.8031496062993,12654.535433070867
784,3354.0358126721762,11514.49173553719
785,3324.8158415841585,11519.255445544555
786,3289.6403508771928,11568.881578947368
787,3260.6699900299104,11571.21186440678
788,3242.75,10892.49358974359
789,3173.723768736617,11553.728051391863
790,2979.7226277372265,11634.452554744526
791,2919.651098901099,11660.43131868132
792,2808.809917355372,11660.064462809918
793,2749.3609096901782,11649.151944627554
794,2735.5,11568.141509433963
795,2694.9964106245516,11589.015075376885
796,2547.3846153846152,11581.826302729529
797,2483.818512396694,11653.64826446281
798,2355.8156682027648,11719.930875576038
799,2206.4104803493447,11685.087336244542
800,2089.5352112676055,11649.464788732394
801,2047.1752232142858,11652.293526785714
802,1999.4921875,11620.7734375
803,1991.9205298013244,11642.940397350994
804,1912.2305638972305,11562.807140473808
805,1842.0909853249475,11462.105241090147
806,1784.6529492455418,11515.301783264746
807,1737.6620209059233,11483.468641114983
808,1725.6209677419354,11327.399193548386
809,2786.5110024449878,7750.542787286064
810,2660.125,7785.75
811,2155.089005235602,7138.324607329843
812,3321.8317757009345,6448.084112149532
813,2468.2975778546715,5139.266435986159
814,2425.2124286620165,5267.9067850348765
815,2406.678082191781,5345.696347031963
816,2405.8346456692916,5372.944881889764
817,2403.5,5385.754545454545
818,2395.3890675241155,5408.736334405145
819,2360.0025298156847,5475.932779183231
820,2278.2018072289156,5275.16243545611
821,2324.7227722772277,5596.257425742574
822,2313.2473498233217,5522.874558303887
823,2288.302197802198,5560.065934065934
824,2267.1435692921236,5650.881355932203
825,2267.1010638297876,5072.223404255319
826,2257.6194690265484,5548.654867256637
827,2160.2608596250575,5812.022862368542
828,2119.3473684210526,5501.600328947368
829,2112.899793879816,5627.110036467417
830,2099.530392156863,5818.103921568628
831,2091.005882352941,5772.882352941177
832,1927.4579761655864,5988.756951703952
833,2005.6043613707166,5276.0373831775705
834,1972.7189207650274,5491.866461748634
835,1970.0578947368422,5252.254385964912
836,1967.7384792626729,5179.074884792627
837,1950.0225385527876,5110.837485172005
838,1903.650167785235,5221.414429530201
839,1875.4166666666667,6145.916666666667
840,1856.7142857142858,6174.088235294117
841,1839.940170940171,6179.290598290599
842,1816.4437555358725,6173.980513728964
843,1828.4389312977098,6139.393129770992
844,1814.6368421052632,6208.2052631578945
845,1764.732664995823,6227.316624895572
846,1720.1,6055.3279999999995
847,1716.906779661017,6037.3050847457625
848,1716.2131147540983,6268.270491803279
849,2719.1132075471696,4155.566037735849
850,2695.425352112676,4229.301408450704
851,2566.650306100908,4472.592674688622
852,2530.8375973303673,4638.646273637375
853,2497.96875,3965.475
854,2486.0331125827815,4991.41059602649
855,2410.0892627643416,4881.848229933404
856,2223.414578587699,4446.4123006833715
857,2175.011385199241,4515.773719165085
858,2158.4150268336316,4595.0966010733455
859,2115.4569920844324,4194.434828496042
860,2125.9057591623036,4238.984293193717
861,2085.8662420382166,4622.012738853503
862,2076.529411764706,4636.78431372549
863,2057.5872756933113,4676.241435562806
864,2706.035714285714,2748.892857142857
865,2695.0325000000003,2714.035
866,2658.7831325301204,2419.132530120482
867,2647.220211161388,2448.348416289593
868,2635.5939597315437,2420.973154362416
869,2553.1115254839283,1856.6673770200675
870,2544.051724137931,2057.4827586206898
871,2522.9663865546217,1751.2773109243697
872,2517.875457875458,2357.3443223443223
873,2514.4975609756098,1779.5463414634146
874,2497.902222222222,1984.6133333333332
875,2490.9922480620153,2035.4883720930234
876,2481.145756457565,3271.439114391144
877,2471.9833333333336,2034.1791666666668
878,2442.112073945696,2137.2276140958984
879,2397.8781286856247,2299.806840518936
880,2432.621951219512,3128.371951219512
881,2399.6141732283463,2200.102362204724
882,2376.8027210884356,2412.721088435374
883,2243.282247068448,2926.6662121625304
884,2152.368196371398,1699.2198505869796
885,2158.5828571428574,1944.5714285714284
886,2125.095658855167,3063.640414905878
887,2103.85371024735,1973.8035335689046
888,2101.3236714975847,2198.8937198067633
889,2018.8584298584299,2336.387387387387
890,1982.0409356725147,2464.0409356725145
891,1937.6924910607866,2612.419547079857
892,1916.9026548672566,2677.929203539823
893,1874.5130970724192,2704.1176168464303
894,1833.093309859155,2109.1214788732395
895,1799.8490718321227,2185.691686844229
896,3165.0984396803246,839.8529747558036
897,3240.7703349282297,300.8181818181818
898,3191.58924205379,859.801140994295
899,3133.7418032786886,925.7213114754098
900,3124.8454545454547,1181.7818181818182
901,3062.872582480091,1242.5415244596131
902,3009.0,1341.7942386831276
903,2918.345238095238,1352.6904761904761
904,2919.14,1423.64
905,2900.3245033112585,66.32450331125828
906,2878.5720053835803,1450.2732166890983
907,2828.288732394366,1347.2605633802816
908,2689.488532110092,1580.2224770642201
909,2674.9401785714285,1624.6410714285714
910,2675.0051369863013,316.833904109589
911,2659.6123456790124,340.0617283950617
912,2667.282208588957,578.1533742331288
913,2641.4334887056293,416.93725349587663
914,2657.5637583892617,659.2214765100671
915,2646.5022222222224,312.29777777777775
916,2603.869269949066,840.704584040747
917,2585.588100686499,1626.4771167048054
918,2602.6787878787877,1103.521212121212
919,2583.184523809524,1295.5892857142858
920,2510.125925925926,420.037037037037
921,2504.7311411992264,442.4816247582205
922,2461.6818538884527,343.7784760408484
923,2346.8038570084664,783.9684854186265
924,2320.766917293233,1471.7218045112782
925,2308.31119544592,263.53700189753323
926,2295.2581967213114,1606.84631147541
927,2264.7445544554457,1460.7079207920792
928,2262.94021101993,1500.8698710433764
929,2251.21609538003,1534.172876304024
930,2227.0878951426366,1395.207401696222
931,2192.969403563129,1585.0693261037954
932,2159.8397212543555,1641.6411149825783
933,2144.933962264151,221.39622641509433
934,2120.5209302325584,655.3627906976744
935,2021.3856028190285,836.8625723634533
936,2031.954128440367,942.5412844036697
937,1912.5341614906831,584.2049689440994
938,1778.1228813559321,1498.6165254237287
939,1719.6134453781513,511.6806722689076
940,4124.537190082645,901.7107438016529
941,4096.01,845.47
942,4047.3957756232685,868.2441135734072
943,4039.5345413363534,955.5804077010192
944,4002.65,850.54
945,3920.1910966340934,673.6550850524792
946,3805.574850299401,37.21956087824351
947,3766.6278795038393,102.82043709391613
948,3748.2146538203006,251.67891552767196
949,3772.5987261146497,714.9331210191083
950,3763.406779661017,401.0169491525424
951,3711.7310623038993,1495.5540116539669
952,3680.891176470588,401.2459558823529
953,3703.285714285714,211.3231292517007
954,3584.599212108646,405.6120671781049
955,3625.7448979591836,890.0612244897959
956,3609.213861386139,761.8445544554455
957,3573.846625766871,776.4049079754601
958,3536.4780219780223,494.45054945054943
959,3525.283146067416,1206.4876404494382
960,3516.228260869565,1003.1413043478261
961,3506.831932773109,519.0399159663865
962,3493.2270531400964,573.2367149758454
963,3466.3701159295833,650.8295405753543
964,3434.2405520867565,742.3959907985541
965,3396.5245901639346,567.7786885245902
966,4405.878859857482,3002.2612826603327
967,4345.058823529412,2925.4285714285716
968,3802.4850746268658,1925.910447761194
969,3608.9411764705883,2573.0882352941176
970,3472.6492537313434,2727.880597014925
971,3429.6993464052284,2761.320261437909
972,3427.4661016949153,2745.9661016949153
973,4057.332443257677,4724.271028037383
974,3930.24406779661,4577.613559322034
975,4051.157894736842,6927.067669172932
976,4032.1875,6897.3828125
977,3884.058495821727,6745.455431754875
978,3777.21592920354,7396.920353982301
979,3637.2115789473683,6746.596315789474
980,5036.450819672131,9301.967213114754
981,4985.97690029615,9707.956564659427
982,4900.278546712802,9621.965199387374
983,5002.867748279253,9867.756637168142
984,4978.9465020576135,9568.995884773663
985,4907.046944198406,9900.856805432537
986,4764.032080536913,9965.173422818792
987,5014.470256731372,10140.39073262367
988,5035.677966101695,10356.737288135593
989,5012.4569055036345,10764.332294911734
990,4996.60396039604,11491.485148514852
991,4988.393162393162,11413.111111111111
992,4936.0536338904,10633.673144189663
993,4937.856818181818,11408.039090909091
994,4802.24175070593,10843.280718031465
995,4891.117385899485,10422.08719587995
996,4930.887445887446,11316.909090909092
997,4872.321804855703,10240.061383417316
998,4918.086486486486,10486.68918918919
999,4905.113785557987,11488.597374179431
1000,4873.046059933407,11563.816315205328
1001,4865.680185399769,10597.5932792584
1002,4841.036764705882,10495.691176470587
1003,4831.391739674593,11636.397997496872
1004,4836.872881355932,10288.271186440677
1005,4836.042372881356,10477.881355932204
1006,4775.703358208955,10351.004042288558
1007,4740.469947735191,10576.690331010454
1008,4747.780551905387,10517.011826544021
1009,4714.636942675159,10677.184210526317
1010,4749.5,10145.5
1011,4740.6518518518515,10452.37037037037
1012,4727.488235294118,10492.223529411765
1013,4633.431612903226,11055.915483870967
1014,4606.668352601156,11112.729768786126
1015,4578.753164556962,11096.917721518987
1016,4547.411209439528,10975.241297935103
1017,4328.392320812014,11066.829901410209
1018,4320.76875,11175.74375
1019,4186.192474192474,11113.285714285714
1020,4179.582733812949,11211.287769784172
1021,4154.412462908012,11295.762611275964
1022,4126.461089494163,11004.688715953307
1023,4125.067617866005,11334.59677419355
1024,4133.531791907514,11145.456647398843
1025,4096.117647058823,11017.220588235294
1026,4056.9442771084337,11088.730851979346
1027,4061.497175141243,11032.906376109766
1028,3922.2679425837323,11159.248803827752
1029,3911.8125,11178.734375
1030,3840.643373493976,11212.315662650602
1031,3852.738888888889,11185.666666666666
1032,3779.8821966341893,11217.826395039858
1033,3736.819512195122,11216.068292682927
1034,3723.9139072847684,11246.14569536424
1035,3663.8657718120803,11242.872483221476
1036,3592.576620230164,11216.483343428225
1037,3535.5647466435685,11447.51494153313
1038,3542.6944818304173,11357.523553162853
1039,3485.3323353293413,11267.592814371257
1040,3474.5460122699387,11491.561349693251
1041,3466.186507936508,11359.626984126984
1042,3461.825136612022,11296.300546448088
1043,3440.0866141732286,11325.992125984252
1044,3431.107035928144,11545.777694610779
1045,3398.983086680761,11525.270613107823
1046,3838.8859649122805,12190.964912280702
1047,3471.3279279279277,13224.081081081082
1048,4795.308310991957,13985.184986595174
1049,4512.1912751677855,15030.0
1050,4067.6843891402714,14964.319004524887
1051,3897.9843342036556,14157.404699738903
1052,3799.963746223565,14678.039274924471
1053,3789.4032258064517,14866.18817204301
1054,3663.2530755711778,13889.015817223199
1055,3654.6239316239316,13980.897435897436
1056,3637.1838235294117,13971.01575630252
1057,3400.95871559633,14396.878440366972
1058,4840.820295983087,15999.416490486257
1059,4417.251533742331,16529.748466257668
1060,3950.7384615384617,15746.838461538462
1061,3935.232673267327,15757.70297029703
1062,3782.814814814815,15620.918518518518
1063,3767.812030075188,15612.436090225565
1064,3738.405255878285,15616.336099585062
1065,3603.055319148936,16074.22925531915
1066,3584.1686494051783,15658.172148355494
1067,3592.701834862385,15993.018348623853
1068,6306.702290076336,16303.698473282442
1069,5910.310679611651,16205.203883495145
1070,5768.173553719008,15648.322314049587
1071,5720.349616189812,16021.482205163991
1072,5521.569148936171,16178.734042553191
1073,5269.523809523809,15692.959183673469
1074,5101.122807017544,15449.968421052632
1075,5080.486666666667,16257.743333333334
1076,6401.420934158695,13762.95779403489
1077,6370.543897216274,14669.824411134903
1078,6337.729281767955,14629.889502762431
1079,6287.280672268907,14536.216806722688
1080,6258.240179573513,14556.716049382716
1081,6231.955156950673,14490.237668161435
1082,6175.559493670886,14517.274683544303
1083,6159.586206896552,14546.827586206897
1084,6109.5054818234275,14497.295441431044
1085,6122.026392961877,14536.467741935485
1086,6088.51,14077.85
1087,6068.930174563591,13749.95012468828
1088,6068.356321839081,13780.948275862069
1089,6034.60396039604,13801.544554455446
1090,5978.366972477064,14447.825688073395
1091,5835.328729281768,14022.78453038674
1092,5581.777777777777,13806.17230273752
1093,5586.466101694916,13871.983050847457
1094,5544.292127071823,13742.325276243095
1095,5462.240917782026,14315.694072657743
1096,6715.5474452554745,12634.021897810218
1097,6709.506666666667,12843.028571428571
1098,6717.552845528456,12910.934959349594
1099,6682.772128915116,12952.182932364956
1100,6692.872964169381,13194.71009771987
1101,6691.836538461538,12159.336538461539
1102,6672.167938931298,13165.358778625954
1103,6651.814781021898,12208.627737226278
1104,6523.355864978903,11958.95700421941
1105,6634.77925925926,11897.525925925926
1106,6638.638743455497,11873.319371727748
1107,6640.072607260726,12256.277227722772
1108,6604.149732620321,11924.208556149733
1109,6538.184786384161,12180.504133379645
1110,6533.543672014261,11833.625668449198
1111,6540.212389380531,12307.530973451327
1112,6531.586826347306,11863.65868263473
1113,6504.24493731919,12332.567020250723
1114,6451.723342939481,13200.919308357348
1115,6403.528455284553,12511.959349593497
1116,6388.329015544042,12364.458549222798
1117,6355.337662337663,12554.553246753247
1118,6314.361901051811,12104.39228671601
1119,6311.567975830816,12611.873111782477
1120,6283.299379982285,12207.786832004724
1121,6297.956643356643,12929.634965034966
1122,6188.479778629204,12309.695615155386
1123,6145.679588740941,12509.990224169896
1124,6134.326086956522,12325.451086956522
1125,6136.118644067797,12432.858757062148
1126,6109.527638190955,12238.718592964824
1127,6101.90450928382,13049.620689655172
1128,6098.462365591398,12334.720430107527
1129,6083.244406196213,11826.88296041308
1130,6078.354243542435,12384.70848708487
1131,6062.75,12312.830188679245
1132,6055.317880794702,12466.519867549669
1133,6031.691011235955,12981.41011235955
1134,5998.206278026906,11830.539611360238
1135,5998.977678571428,11791.83482142857
1136,5946.977461447213,11822.693950177936
1137,5930.515243902439,11894.021341463415
1138,5927.774869109948,11872.0
1139,5899.723041761895,11984.982131726574
1140,5894.393719806763,12293.132850241545
1141,5880.602339181287,12676.46081871345
1142,5863.105,12316.9
1143,5860.114155251142,12719.767123287671
1144,5771.427679500521,12469.909989594173
1145,5774.295221843004,12751.032423208191
1146,5669.619307832423,12462.074681238615
1147,5676.7387755102045,12492.995918367347
1148,5613.054078687528,11951.019292116056
1149,5653.634408602151,11845.051075268817
1150,5646.8625,11762.3125
1151,5591.920218206615,12471.83770883055
1152,5551.309557774608,12809.717546362339
1153,5556.410526315789,11849.78947368421
1154,5490.1187315634215,11768.710914454277
1155,5532.162528216704,12092.7381489842
1156,5526.4504201680675,11922.939495798319
1157,5530.54609929078,12966.602836879432
1158,5507.990448504983,11990.877491694353
1159,5502.444753300903,12975.056289089645
1160,5456.351376868607,12746.669394177812
1161,5488.137931034483,12578.034482758621
1162,5411.156626506025,11939.80481927711
1163,5399.040816326531,12560.510204081633
1164,5399.742021276596,11896.16489361702
1165,5406.139240506329,12981.835443037975
1166,5386.704011065007,11969.196403872753
1167,5380.745689655172,12964.21120689655
1168,5382.401273885351,12056.980891719746
1169,5375.054878048781,12628.024390243903
1170,5372.983050847458,12652.276836158191
1171,5366.052173913044,11815.08695652174
1172,5351.140032948929,11926.507413509062
1173,5348.866666666667,12073.276923076923
1174,5346.643356643357,11967.167832167832
1175,5330.990566037735,12033.0786163522
1176,5310.452830188679,12597.800539083559
1177,5282.090773809524,12563.026785714286
1178,5284.641509433963,12759.094339622641
1179,5159.11072056239,11930.247803163445
1180,5151.418604651162,12881.158914728683
1181,5103.060344827586,12327.560344827587
1182,5082.877403846154,11847.82451923077
1183,6714.637602179837,11595.520435967303
1184,6708.03557312253,10190.05928853755
1185,6699.953068592058,11056.772563176895
1186,6686.402225755167,11649.921303656598
1187,6672.05455801105,11143.263812154695
1188,6677.242666666667,10404.818666666666
1189,6663.184265010352,10807.72463768116
1190,6662.9240506329115,11413.784810126583
1191,6650.330337078652,11289.770786516854
1192,6607.101687581134,11522.376893119861
1193,6642.9646017699115,10419.858407079646
1194,6620.892662219527,10510.245603395997
1195,6614.741809851088,11358.892783505155
1196,6624.035031847134,10399.09872611465
1197,6614.594180704441,10438.336140888208
1198,6613.5,10272.898550724638
1199,6400.252152242863,10741.942473249452
1200,6583.065217391304,10436.840579710144
1201,6581.918287937743,11662.322957198443
1202,6544.264077669903,11392.908737864078
1203,6550.178294573643,10689.798449612403
1204,6515.3135775862065,11092.07192887931
1205,6522.020871143376,10180.176043557169
1206,6512.0481452249405,10519.764798737175
1207,6528.078475336323,10715.905829596413
1208,6531.45871559633,11540.954128440368
1209,6486.185792349726,11586.010928961749
1210,6428.2234375,11299.6771875
1211,6387.65636975961,11187.817094414122
1212,6379.898257839721,11272.193728222996
1213,6375.770672546858,11332.894156560089
1214,6313.766990291262,10906.980582524271
1215,6300.079505300353,11250.909893992934
1216,6300.195187165776,10498.120320855614
1217,6267.811915312654,11031.677498769079
1218,6284.281329923274,11434.452685421995
1219,6277.0,11070.031784841076
1220,6224.590848363394,11351.825484301937
1221,6231.568878718535,11520.075514874141
1222,6246.313531353136,11169.663366336634
1223,6245.780918727915,10546.356890459363
1224,6086.586763939552,10722.124231370506
1225,6203.258605472198,10709.128861429832
1226,6135.536512787518,10911.281888370597
1227,6217.12962962963,11015.31851851852
1228,6202.619718309859,11637.417253521127
1229,6208.837209302325,11078.720930232557
1230,6197.83460949464,11171.872894333843
1231,6190.453947368421,11018.680921052632
1232,6182.475409836065,11278.9706284153
1233,6168.216560509554,11638.675159235669
1234,6158.914691943128,11439.95102685624
1235,6103.211873554356,11161.356052428682
1236,6140.742105263158,11474.573684210527
1237,6141.069565217391,10496.078260869564
1238,6045.849024882314,11604.977975790182
1239,6027.907197321927,11112.063976194904
1240,6067.767574257426,10637.539356435644
1241,6070.369047619048,11132.3125
1242,6075.841463414634,10880.274390243903
1243,6065.335570469799,10989.845637583892
1244,6052.485294117647,10181.622549019608
1245,5954.810381405874,10921.778982603366
1246,5999.623684210526,10523.06648199446
1247,5957.830695381422,11489.983004670472
1248,5993.834204630321,11332.076176250934
1249,6012.383333333333,11369.404166666667
1250,5989.156626506024,11404.341365461847
1251,5974.011459129106,10245.874713521773
1252,5703.201923726714,10878.477778028067
1253,5920.082738345233,10441.815623687526
1254,5934.473145780051,11260.782608695652
1255,5923.2011173184355,11066.938547486034
1256,5924.310810810811,11097.716216216217
1257,5914.79595959596,11360.159595959596
1258,5896.371212121212,11367.916666666666
1259,5873.117356392835,10511.610870907967
1260,5890.543624161074,11537.73154362416
1261,5875.533333333333,11562.133333333333
1262,5867.860294117647,10158.301470588236
1263,5817.692912011174,11567.052548882682
1264,5829.916317991632,11410.456066945606
1265,5812.829677419355,11713.784516129032
1266,5821.872727272727,10576.9
1267,5781.302750322304,10381.423721529867
1268,5780.508591065292,11458.123711340206
1269,5755.876882196634,11389.5713020372
1270,5750.966043307087,10602.815452755905
1271,5759.434628975265,11534.646643109541
1272,5745.327561327561,11558.180375180375
1273,5756.924151696607,11677.874251497005
1274,5709.993248547653,10711.514052441513
1275,5713.607431340873,10255.729402261712
1276,5718.668122270742,10806.57903930131
1277,5693.713784021071,11417.372256365234
1278,5677.6477386934675,10314.686432160805
1279,5682.993333333334,11669.328333333333
1280,5676.207781103036,10618.559640872169
1281,5688.8091603053435,10765.603053435114
1282,5669.18654822335,10099.167512690356
1283,5680.387096774193,11390.306451612903
1284,5640.799280082276,11485.751456976346
1285,5652.6621004566205,11620.018264840182
1286,5644.513595166163,10755.356495468277
1287,5649.836363636364,10082.427272727273
1288,5645.819383259912,11588.211453744494
1289,5642.166666666667,11657.734042553191
1290,5518.404026475455,11711.317705460562
1291,5476.185776831144,10686.990178677079
1292,5559.742574257426,11088.118811881188
1293,5486.9839527027025,11186.551238738739
1294,5490.636031726048,11625.375928490495
1295,5527.1238095238095,11085.390476190476
1296,5520.14696485623,11377.658146964855
1297,5505.287581699346,11393.718954248367
1298,5497.577898550725,10822.125
1299,5456.3,10866.329545454546
1300,5454.098484848485,10573.325757575758
1301,5439.924657534247,11314.732876712329
1302,5387.275461380725,10836.697197539303
1303,5425.137931034483,11323.544827586207
1304,5391.734336859236,10909.159682668836
1305,5390.376763485478,11361.284647302904
1306,5396.841346153846,10362.846153846154
1307,5369.356469002695,11545.388814016173
1308,5380.940782122905,10387.75530726257
1309,5346.867545375972,10566.18128781331
1310,5360.845,11041.69
1311,5358.752293577982,11006.948012232417
1312,5353.465454545454,11718.956363636364
1313,5354.460251046025,10985.443514644352
1314,5342.762195121952,10690.603658536585
1315,5332.426829268293,11582.091463414634
1316,5326.051094890511,11557.12408759124
1317,5325.317880794702,11659.132450331126
1318,5303.6155234657035,10945.912755716005
1319,5226.580739104238,10587.936834705764
1320,5304.722010662605,11477.70297029703
1321,5215.038770399793,10128.173991883257
1322,5297.054054054054,10127.882882882883
1323,5287.680272108843,10176.292517006803
1324,5267.478079331941,11328.778705636743
1325,5276.730263157895,11444.970394736842
1326,5264.913461538461,10194.413461538461
1327,5263.385454545454,10313.181818181818
1328,5232.286231884058,10363.684782608696
1329,5160.983033033033,10923.015615615615
1330,5119.894039212592,10501.51792970137
1331,5195.937084798749,11608.169597499023
1332,5128.552722558341,10859.881158167675
1333,5143.218106995884,10990.164609053498
1334,5132.6450331125825,10221.133774834438
1335,5126.9010384850335,10258.995723885157
1336,5112.136778115501,10113.835866261397
1337,5100.498316498317,11418.791245791246
1338,6713.359712230216,9550.460431654676
1339,6414.7991086732945,9657.462161467261
1340,6692.786952089705,9294.979612640163
1341,6680.9296875,9145.265625
1342,6623.269459848018,9192.270486752926
1343,6665.015267175572,9547.732824427481
1344,6661.401869158878,9306.121495327103
1345,6639.437158469946,9531.27868852459
1346,6627.1125,9567.90625
1347,6549.5080025608195,9415.208066581306
1348,6556.988679245283,8671.124528301887
1349,6541.229755178908,9188.027777777777
1350,6537.747126436781,9355.568965517241
1351,6514.417613636364,9363.735795454546
1352,6478.776073619632,9210.894683026585
1353,6485.024193548387,9832.233870967742
1354,6479.961290322581,9342.26129032258
1355,6458.319391634981,9328.54752851711
1356,6388.401462395543,8812.155466573817
1357,6404.763727121464,9781.006378258458
1358,6330.882867132867,9523.741914335664
1359,6266.5232437701825,9365.98818010114
1360,6300.5261824324325,9184.85472972973
1361,6286.576687116564,8681.59509202454
1362,6265.277001270648,8973.18297331639
1363,6260.723981900453,9830.538461538461
1364,6212.5132460900095,9124.369294605809
1365,6250.978571428572,9816.357142857143
1366,6232.111344537815,9862.807773109243
1367,6181.960144927536,9929.653985507246
1368,6153.285007072136,8842.845120226308
1369,6186.1287128712875,9017.69306930693
1370,6179.982905982906,8693.880341880342
1371,6177.066964285715,9850.763392857143
1372,6170.140161725068,8775.913746630727
1373,6158.900191938579,9734.679462571978
1374,6130.538932633421,9030.345581802274
1375,6125.409638554217,8689.236445783132
1376,6128.6654804270465,9483.220640569394
1377,6082.078125,9152.640625
1378,6053.852865697178,9495.754491017964
1379,6024.601923076923,9359.665384615384
1380,6054.254125412541,8897.623762376237
1381,5968.955326944758,9720.156003382188
1382,5957.31092699703,8815.624667813037
1383,6012.30193236715,8909.323671497585
1384,6022.246913580247,9517.975308641975
1385,6016.964566929134,10026.570866141732
1386,6011.359375,9431.3828125
1387,5981.846473029045,8524.456431535269
1388,5981.184210526316,9525.631578947368
1389,5700.551239193083,9334.943669548511
1390,5911.381631037213,8952.995645288995
1391,5915.2850167052175,9341.147519917758
1392,5947.478764478765,9116.351351351352
1393,5942.757894736842,9444.284210526315
1394,5929.766666666666,8763.941666666668
1395,5825.868891855807,9538.686648865154
1396,5914.535055350553,8781.819188191881
1397,5918.530434782609,9098.95652173913
1398,5893.554945054945,9094.30989010989
1399,5877.54748603352,9602.435754189944
1400,5866.224376731302,9102.80055401662
1401,5792.738643380083,9817.097909499867
1402,5836.695600475624,9349.478596908442
1403,5797.126187245591,8878.002713704207
1404,5781.676190476191,9354.952380952382
1405,5747.56432748538,9843.51461988304
1406,5732.3267326732675,9673.846534653465
1407,5704.210526315789,9635.67543859649
1408,5679.957089552239,10016.64552238806
1409,5682.370786516854,9621.331460674157
1410,5637.413476263399,9725.971669218989
1411,5579.146111111111,9955.324722222222
1412,5604.160421183029,9833.436358005574
1413,5615.827250608272,9664.211678832116
1414,5604.2962962962965,9764.736111111111
1415,5552.051746442432,9578.283311772317
1416,5533.589473684211,8897.747368421053
1417,5534.240740740741,10029.324074074075
1418,5512.584051724138,8929.778017241379
1419,5312.066630791057,9935.884839293576
1420,5452.093525179856,9410.453237410073
1421,5397.5490716180375,9383.884350132626
1422,5377.873193166885,10020.304862023653
1423,5348.418275418276,9991.548262548262
1424,5320.867001528718,9557.451408604498
1425,5342.699367088608,9177.177215189873
1426,5308.681281618887,10039.283305227656
1427,5258.6877175534555,9798.207359522625
1428,5240.097421913733,9661.569286068418
1429,5221.976336189311,9474.687474500204
1430,5222.439597315436,9250.060402684563
1431,5157.8,9806.041666666666
1432,5088.2962962962965,9256.102693602694
1433,5086.059004617753,9655.81888147768
1434,5086.207017543859,10034.578947368422
1435,6494.364705882353,8322.458823529412
1436,6483.247524752475,7514.712871287129
1437,6468.761102603369,7497.295558958653
1438,6435.066666666667,7630.933333333333
1439,6410.994505494506,8002.788461538461
1440,6301.466674387631,8030.317679078117
1441,6358.1270718232045,7706.6629834254145
1442,6320.659015715467,7813.600496277915
1443,6357.461538461538,7725.6324786324785
1444,6282.466958744068,8307.266885724717
1445,6249.596685082873,8211.911602209944
1446,6233.085450346421,7562.709006928407
1447,6231.317204301075,8192.569892473119
1448,6193.623811201127,8085.119408242339
1449,6161.438551921245,7886.914576055891
1450,6092.763174404015,7495.946988707654
1451,6023.480549199085,7685.144164759726
1452,6026.937984496124,6883.217054263566
1453,6019.055415617128,7739.183879093199
1454,5958.095350206004,7460.369629193643
1455,5871.16612496953,7528.318152271066
1456,5962.183098591549,6807.612676056338
1457,5800.356060606061,7370.537878787879
1458,5778.88671875,7373.583984375
1459,5748.033854166667,7331.916666666667
1460,5582.099037138927,6933.3603851444295
1461,5573.8740157480315,8127.818897637795
1462,5569.217391304348,8103.336956521739
1463,5432.326923076923,7998.891025641025
1464,6624.7594050743655,5423.756780402449
1465,6396.901812688821,5396.638972809667
1466,6371.738888888889,5439.522222222222
1467,5946.668178382464,6619.380196523054
1468,5619.824349792688,6632.747644176404
1469,5545.577981651376,6682.954128440367
1470,5540.792899408284,3948.609467455621
1471,5312.943157894737,4016.896842105263
1472,5728.74011299435,2828.74011299435
1473,5685.9639175257735,2844.760824742268
1474,6592.572327044025,1442.685534591195
1475,5716.018192844148,358.98847786537294
1476,5486.969512195122,890.6341463414634
1477,5468.0445205479455,249.62671232876713
1478,5421.77868852459,317.0655737704918
1479,8113.679144385027,184.57219251336898
1480,8010.282148260212,337.4867624810893
1481,7959.925708699902,509.04985337243403
1482,7816.358571428571,93.63857142857142
1483,7674.894514767932,324.52039381153304
1484,7645.610507246377,17.619565217391305
1485,7599.424418604651,299.61046511627904
1486,7555.598746867168,1016.837343358396
1487,7572.2464788732395,297.7887323943662
1488,7472.89713322091,191.65598650927487
1489,7445.326530612245,227.0765306122449
1490,7318.784946236559,711.7150537634409
1491,7196.448680351907,14.0791788856305
1492,6957.642857142857,227.0793650793651
1493,6951.0462962962965,213.0787037037037
1494,6947.012867647059,263.9430147058824
1495,6881.294416243654,620.9467005076142
1496,8112.244556113903,2517.708542713568
1497,7768.72268907563,4491.705882352941
1498,7491.688311688312,4602.640692640693
1499,7381.8725490196075,4596.036764705883
1500,7346.333333333333,4551.83908045977
1501,7323.922606924643,4268.3808553971485
