gene,B lymph,CD IC,CD PC,CD Trans,DCT,Endo,Fib,LOH,Macro,NK,Neutro,PT,Podo,T lymph,novel1,novel2,cum_signal,cum_signal_norm,noise_2max,noise_2max_cum,noise_sum,ssr_2max,ssr_2max_cum,ssr_sum,gene_seq,corr,ref,cluster
Pgam2,9.50897084943685,26.914023507183398,83.2729303923823,44.113051984746136,152.0410424882661,17.79285233794671,10.032535713112914,106.84598924013446,9.396205262273133,7.907872859639268,23.32236034535596,10.108908463929188,13.446440416810358,7.858835869074848,14.726569059922435,6.1515283414691275,152.0410424882661,69.21319609566872,106.84598924013446,638.9060471313131,436.5941278915486,1.422992510711437,0.2379708928580815,0.34824344345289404,9,0.534634252596711,Slc12a3,DCT
Ppp1r1a,11.10216144823255,27.569446029866192,84.35497176344914,44.78394306298832,164.61553936754217,19.21559954500347,10.657806131996567,129.42187934109413,10.232360128014205,8.478473119894003,24.96332457428619,10.513071016959147,14.165079527677486,8.53264774107717,15.621726389525831,6.749438831470428,164.61553936754217,74.93744728512551,129.42187934109413,768.3279264724073,461.5555886779829,1.271929755661285,0.21425166741411417,0.35665376696888135,10,0.63554095101791,Slc12a3,DCT
Ptgfr,11.232410715724647,28.05908220305764,85.86547791355454,45.634936531872654,166.8095233415309,19.372865518869997,10.811453778739285,129.5659916073978,10.382050065236292,8.521192734136662,25.066200298979957,10.560008564496595,14.61862602453074,8.638348619247099,15.801533921256622,6.749438831470428,166.8095233415309,75.93620814954248,129.5659916073978,897.8939180798051,468.1231490627041,1.2874483594968809,0.18577865378380348,0.3563368393029141,11,0.500809849388591,Slc12a3,DCT
Pvalb,11.643108156649241,28.290883307106693,86.27408341722361,45.817688683801286,174.08714428400262,20.020116176347063,11.175780284365986,130.1677344915933,10.731432383867283,8.975215007799427,25.35008587349774,10.72037070243743,14.887912920046519,9.043782095671428,16.10890204305286,6.926016648234424,174.08714428400262,79.24917810263995,130.1677344915933,1028.0616525713983,480.0525219841035,1.3374062701786193,0.16933531549258166,0.3626418700280619,12,0.519661370970006,Slc12a3,DCT
Sfrp1,12.241130374658738,28.746428629779544,86.86826065494387,46.07137411336424,181.594001067467,20.66267932270014,11.473036098710901,138.9844200616569,11.036122882166401,9.486713033661024,26.209263783683486,10.838418792483797,14.974324398419247,9.287047211750036,16.5847459220025,7.033964822109686,181.594001067467,82.66650241266049,138.9844200616569,1167.0460726330552,493.1075111079007,1.3065781113228911,0.15560139854441216,0.36826452036690027,13,0.629411645760002,Slc12a3,DCT
Slc12a3,13.241139412112732,29.942105992496366,88.4987836566656,46.973933230367514,212.62240993783806,22.452942466004256,12.579581652410079,139.6771771158945,11.945588314244567,10.475926703344275,29.66425104203459,11.181066469234032,15.905608236561706,10.12949081071709,18.329715072465305,7.491734828124226,212.62240993783806,96.79147362132161,139.6771771158945,1306.7232497489497,541.4342778246205,1.5222416025877916,0.16271418602116974,0.3927021591468392,14,1.0,Slc12a3,DCT
Slc16a7,13.478602348210167,30.88414812035623,89.50580094375455,48.104868489071634,215.26782698727658,22.631860908006843,12.737786452621535,141.0040447519935,12.196813349042362,10.561949611422367,30.15866251690144,11.219528325531627,15.988804296396312,10.218948924519351,18.482772912125995,7.517985681276953,215.26782698727658,97.99573903545638,141.0040447519935,1447.7272945009431,548.9563598665143,1.5266783826371986,0.14869363021955262,0.3921401457843055,15,0.515438721505582,Slc12a3,DCT
Tmem213,14.45032036345435,53.012350800212815,100.07220560279893,64.44263930854486,226.1991440521402,23.94791188220245,13.568940188079399,148.64275233812086,13.288949926599834,11.296059221289614,31.543219978845134,11.633882676134462,16.66175517078538,10.871877171993644,19.398040764600353,8.01884286655691,226.1991440521402,102.97197031624839,148.64275233812086,1596.370046839064,618.4061399742385,1.5217636951285736,0.14169593353372673,0.3657776490730884,16,0.515192515658937,Slc12a3,DCT
Tmem52b,15.4138449007489,56.44822717265933,119.19680889558114,73.81950622840353,243.91186505795744,25.498622113915474,14.52466117195582,156.72109488296434,13.956337688079063,12.115861760054853,33.786641715029496,12.125562503283989,18.40181399860606,11.76706182851198,20.7375614562622,8.143573295809546,243.91186505795744,111.03528014561971,156.72109488296434,1753.0911417220282,679.8479497868589,1.5563435492848308,0.13913244967878136,0.35877414226876314,17,0.662747821074961,Slc12a3,DCT
Trpm6,15.507093384507431,56.51794459884804,119.40891431093512,73.92922528731803,245.45786177822055,25.579212753663445,14.59964411565832,156.76345696341815,13.986246041846158,12.157193254942388,33.93948162975392,12.141844684879082,18.41845321057298,11.810445150696642,20.800333196385168,8.16714708175957,245.45786177822055,111.73905968048503,156.76345696341815,1909.8545986854463,682.4210404799867,1.5657849509882897,0.1285217534084371,0.35968683146928715,18,0.509517249002937,Slc12a3,DCT
Wfdc15b,17.262854558991027,59.07559921743966,123.440374811595,75.94127604961083,266.99646555921964,28.29478197831177,15.861140517478805,196.41463238215607,15.392789387616336,13.299123667465848,37.016919436376725,12.938011659857212,20.44265889315091,12.896464830767428,22.533680521268565,9.030183113993171,266.99646555921964,121.54401486050658,196.41463238215607,2106.2692310676025,730.422324203143,1.3593511966040053,0.12676274315790456,0.36553711012392787,19,0.563571867636227,Slc12a3,DCT
Wnk1,19.904296125142523,63.9124880500523,129.24897584963904,79.12475440129154,291.8553812060764,31.381978034639026,17.868435825914517,204.6316317900136,19.541444263181887,15.919395676023539,40.85046543178176,13.856803819284032,23.020273285934774,15.062785568789701,25.155210845568558,11.048997605108735,291.8553812060764,132.86046583475172,204.6316317900136,2310.900862857616,797.7516859884283,1.4262476365607493,0.12629506782267308,0.36584740130566124,20,0.679229977141124,Slc12a3,DCT
Wnk4,20.16246198193404,65.13224528225132,130.9290671537469,80.84228768553798,295.9640049527698,31.716290904730855,18.019447479642007,206.9731985144513,19.70329247156957,16.04634351286751,41.55782196727369,14.1653482493628,23.121912669661707,15.267573692994457,25.521856340583014,11.148487049808486,295.9640049527698,134.73082252534832,206.9731985144513,2517.8740613720674,809.2984413947341,1.429962947265875,0.11754519794826032,0.36570440496920936,21,0.527584507599002,Slc12a3,DCT
AU021092,0.0,0.0014606352945575579,0.08397374973382761,0.02540779511154018,0.002163214705883259,2.835960165500513,0.0,0.0,0.011374390332678157,0.0,0.0,0.0013061450677701934,0.04746580089045846,0.002945015384760367,0.0,0.0,2.835960165500513,1.0,0.08397374973382761,0.08397374973382761,2.928083162288161,33.77198439380977,33.77198439380977,0.9685381214665848,1,0.514639594697739,Plat,Endo
Cd300lg,0.0,0.0014606352945575579,0.08397374973382761,0.02540779511154018,0.005855988737743595,7.874025449551394,0.17844067597601634,0.0036688577084901773,0.011374390332678157,0.0,0.0,0.00492328321722533,0.18986320356183412,0.019493268118479283,0.0,0.0,7.874025449551394,2.776493670587832,0.18986320356183412,0.2738369532956617,8.208624093781951,41.472098341514624,28.7544297976826,0.9592381572833848,2,0.633915624108475,Plat,Endo
Cdh5,0.008894897886572255,0.0023069407986577375,0.094070330009302,0.05324278926619136,0.010480043402564037,12.189966130765873,0.24829811575035227,0.0036688577084901773,0.011374390332678157,0.032109428933806396,0.0,0.008646050424761752,0.23732900445229257,0.02681952129053932,0.0020378365104902663,0.0,12.189966130765873,4.2983559074830975,0.24829811575035227,0.522135069046014,12.680946221782218,49.094074249931474,23.34638459170727,0.9612820618880172,3,0.578247997551364,Plat,Endo
Ctla2a,0.06460453980446583,0.01028717733390022,0.1065228961842528,0.08551988067416418,0.015021363410617498,19.064724986422515,0.2640099161727589,0.015715208059916302,0.028133904708989604,3.402922495862253,0.0,0.01584233622999484,0.23732900445229257,2.124576577536978,0.011683782352554876,1.6412695468034495,19.064724986422515,6.722493925812184,3.402922495862253,3.9250575649082666,23.685241120146852,5.602456420798318,4.857183537094973,0.804920029722894,4,0.529844218045777,Plat,Endo
Cyyr1,0.11050279041516975,0.011463165351993501,0.11264138220340583,0.10391136174013445,0.017570506143479696,21.607067799082294,0.2640099161727589,0.01926664584174509,0.047269877275659344,3.402922495862253,0.10222022324896757,0.018271561749523463,0.23732900445229257,2.133782700435416,0.011683782352554876,1.6412695468034495,21.607067799082294,7.618960259714687,3.402922495862253,7.327980060770519,26.438260263268845,6.3495621264825095,2.9485707684649953,0.8172651144183412,5,0.509987748527629,Plat,Endo
Dlc1,0.11939768830174201,0.13075840235104547,0.1297451993568487,0.25407580126503226,0.026987466837182568,26.744609280476222,0.27337516403898143,0.03528582965376518,0.33999097416710267,3.416634462295359,0.10222022324896757,0.024376496444094658,1.0684439559549659,2.1414324911671536,0.03310999362286301,1.6412695468034495,26.744609280476222,9.430530656186463,3.416634462295359,10.744614523065879,33.06507851368942,7.827764303035418,2.4891176154400454,0.8088475963970134,6,0.600132377320337,Plat,Endo
Egfl7,0.19145070103043899,0.1724741802264343,0.1495733433948097,0.2960468692665333,0.06045795011473952,39.83549111503513,0.2872427976659793,0.057515118114855324,0.37564922548645796,3.484123700341914,0.12157224030970581,0.0376146899964346,1.2108413586263416,2.167972462777053,0.05632537546009546,1.7153467109534764,39.83549111503513,14.046562289426463,3.484123700341914,14.228738223407793,46.73557413845848,11.433431916072866,2.799650291513656,0.8523590829764665,7,0.656112137277125,Plat,Endo
Ehd3,0.2679242328296777,0.27977268085526164,0.21663644536046384,0.40045294315244145,0.09330271245971214,54.683741434656966,0.3191531549035078,0.11198661789122114,0.4160719338321708,3.735299882898281,0.25126046980599676,0.05124231939484332,1.430817181900176,2.512075020599275,0.05632537546009546,2.1698349924442426,54.683741434656966,19.282267113581245,3.735299882898281,17.964038106306074,63.260597515546046,14.639719205684482,3.0440673255675654,0.8644202486582371,8,0.70698857370014,Plat,Endo
Emcn,0.27681913071625,0.3035115415650364,0.2248626865051852,0.4442522193299519,0.10404202780463209,74.13974362606595,0.35124703030910936,0.12217783717817833,0.500156281400305,3.80112509970371,0.25126046980599676,0.060804080814609765,1.5257487836810928,2.5587011686267087,0.06571030074527442,2.1698349924442426,74.13974362606595,26.142730962154108,3.80112509970371,21.765163206009785,83.09887217699254,19.504683924200492,3.4063490783103583,0.8921871222049258,9,0.775530575709408,Plat,Endo
Eng,0.2812665796595361,0.3057791893068221,0.243426831202536,0.4442522193299519,0.11459394270093348,80.54115373022559,0.38270855299508233,0.13254934786456035,0.613179119400594,3.8268848207894277,0.25126046980599676,0.06688095370259795,1.5732145845715513,2.5943576907857646,0.07989573472837647,2.1698349924442426,80.54115373022559,28.399959459942217,3.8268848207894277,25.592048026799212,89.79435393872413,21.046140007320936,3.147116387320208,0.896951202357189,10,0.650151031689066,Plat,Endo
Esam,0.2901614775461084,0.31427340544023186,0.25399413113059205,0.4442522193299519,0.12304226182928729,84.50009540399427,0.385336212580732,0.3393713572724829,0.613179119400594,3.835774326017346,0.25126046980599676,0.07326951432426687,1.6206803854620098,2.5992246301768356,0.08311285288540529,2.1698349924442426,84.50009540399427,29.795938755395394,3.835774326017346,29.42782235281656,94.061088433623,22.02947520422299,2.871435554792477,0.8983533660002698,11,0.560677535649379,Plat,Endo
Fam167b,0.3022969466320073,0.32068823003154484,0.255885564375482,0.4442522193299519,0.12499996967894292,88.78302612499196,0.385336212580732,0.3393713572724829,0.6369512869468309,3.835774326017346,0.25126046980599676,0.07504340762018549,1.6206803854620098,2.5992246301768356,0.08311285288540529,2.1698349924442426,88.78302612499196,31.306161209539706,3.835774326017346,33.263596678833906,98.3919646502346,23.14605046568907,2.6690747540684874,0.9023402108149721,12,0.55290293188775,Plat,Endo
Flt1,0.3067443955752934,0.32218604731770734,0.255885564375482,0.4597472067015372,0.13096403247625127,94.00772523596196,0.4805015499781519,0.3393713572724829,0.6369512869468309,3.835774326017346,0.25126046980599676,0.0787704440298608,1.6681461863524683,2.614680028459996,0.08311285288540529,2.1698349924442426,94.00772523596196,33.14846462921693,3.835774326017346,37.09937100485125,103.80588165058367,24.50814809367824,2.5339439103608834,0.905610777936429,13,0.548224991773748,Plat,Endo
Hecw2,0.3067443955752934,0.3242244541641452,0.2605444631050003,0.4597472067015372,0.13520844245776564,96.33802328463047,0.48370896963790244,0.3393713572724829,0.6369512869468309,3.835774326017346,0.25126046980599676,0.08201792269728152,1.6681461863524683,2.6236994879620754,0.08861696638462893,2.1698349924442426,96.33802328463047,33.97016095521496,3.835774326017346,40.93514533086859,106.16809988613811,25.115665077371087,2.353430591389238,0.9074102615375985,14,0.527557337421327,Plat,Endo
Icam2,0.908649574732757,0.32579275688420944,0.2605444631050003,0.4597472067015372,0.13896430917456468,100.20928060097215,0.6339752948638865,0.3426675388363055,0.8392243012223374,4.125902506642601,0.3524095230508584,0.08398976248391589,1.6681461863524683,2.8955230526396436,0.08861696638462893,2.842208625637766,100.20928060097215,35.3352214957104,4.125902506642601,45.0610478375112,112.04974016304203,24.287845008367913,2.22385597783531,0.8943285406566673,15,0.555481078595932,Plat,Endo
Kdr,0.9130970236760431,0.33441602195641784,0.2649282649571566,0.4965301688334776,0.14973050098329646,110.48249057563828,0.6729024340721561,0.3509376970470461,0.8392243012223374,4.125902506642601,0.3524095230508584,0.09318327910462931,1.7156119872429267,2.9176420522545587,0.10148543901274422,2.859165768155766,110.48249057563828,38.95770184633022,4.125902506642601,49.1869503441538,122.54375503720769,26.77777538314689,2.2461748452101356,0.9015758538008952,16,0.727519723748037,Plat,Endo
Meis2,0.9264393705059014,0.34657488574058254,0.2773502831952084,0.5149216498994479,0.15972629258589083,121.32934742482186,0.7049824918590999,0.3620469450860671,0.8748825525416927,4.125902506642601,0.3524095230508584,0.13240934051973685,2.245407393880597,2.942244410249012,0.11768308452461582,2.859165768155766,121.32934742482186,42.78245826609088,4.125902506642601,53.3128528507964,134.1455914166163,29.406741247396084,2.2757991916954676,0.9044601924189145,17,0.621826863180802,Plat,Endo
Mmrn2,0.9308868194491875,0.35039774047746614,0.2812524465936181,0.5403294450109881,0.1641250788679268,124.20004771875888,0.7142710875999072,0.36822893752799196,0.8748825525416927,4.125902506642601,0.3524095230508584,0.13543544761525061,2.2928731947710554,2.9532600781770633,0.12030917908082685,2.859165768155766,124.20004771875888,43.79470813083126,4.125902506642601,57.43875535743901,137.13787501767848,30.10251636309871,2.1623039521986,0.9056582486986051,18,0.523582402365736,Plat,Endo
Nrp1,1.1798883620376848,0.4049479682142937,0.43525282478572547,0.7339091173454131,0.36500527263659566,141.0980613716422,1.2794118912780077,0.9238797590872074,1.8988622652479927,4.2532842379286855,0.5527963514658734,0.2718849099493021,3.190463416879636,3.110203067072441,0.27014885903827063,2.9348755024795343,141.0980613716422,49.753188739426484,4.2532842379286855,61.69203959536769,158.6495909391602,33.17390832086872,2.287135622311909,0.8893692100709623,19,0.603623389799329,Plat,Endo
Pecam1,1.870595566238979,0.4140969588518941,0.4433255162704769,0.7809877326974993,0.37441412860442896,145.8816224289477,1.4368971761736293,0.9447278836602692,1.9846059497667345,4.587313456528712,0.6964229802974198,0.2870858413408413,3.285395018660553,3.39650050988971,0.2766772080625936,3.095772652029832,145.8816224289477,51.43994058999815,4.587313456528712,66.27935305189641,165.1691275514926,31.801101845640716,2.2010115626011486,0.8832257249979607,20,0.512367469341217,Plat,Endo
Pi16,1.870595566238979,0.420948684316784,0.4433255162704769,0.7958884196191665,0.3793205290351786,152.97830688343552,1.8181864103254344,0.9542587531291273,1.9846059497667345,4.587313456528712,1.7977605400506311,0.29348340842842674,3.285395018660553,3.403880529858527,0.2766772080625936,3.095772652029832,152.97830688343552,53.94233273951388,4.587313456528712,70.86666650842511,173.79840606922795,33.348125941931265,2.1586779006353916,0.8802054653050195,21,0.674285176370013,Plat,Endo
Plat,1.8812633326050632,0.44633015989956704,0.45752982899913325,0.7958884196191665,0.39346538215644605,178.00954394361898,1.8672770301822632,0.9668438386069357,2.0144830949457586,4.621778269677727,1.7977605400506311,0.3094086816905288,13.556530393792784,3.445056474437376,0.285797743231697,3.142762041825616,178.00954394361898,62.768703915205535,13.556530393792784,84.4231969022179,200.43518878154686,13.130907302441145,2.108538298422841,0.8881152307922864,22,1.0,Plat,Endo
Plpp1,1.8975147181612098,0.4741104108806121,0.4788257601586888,0.8142799006851367,0.40706593042312417,195.50897764195264,1.9696102853323636,0.9748409356914147,2.0246874021295507,4.659019394342665,1.7977605400506311,0.31830167759039535,14.362468532404993,3.4637343565440726,0.2946969962816318,3.142762041825616,195.50897764195264,68.93925380910548,14.362468532404993,98.78566543462289,218.22618799204977,13.612491278977563,1.979122950498744,0.8959006223811931,23,0.736677281324289,Plat,Endo
Plpp3,1.921904894650739,0.5542979114813699,1.1052138252378345,1.1614649301622386,0.5691982244258027,206.22456967310978,2.000058761631609,1.2422706404110502,2.1193771251519644,4.659019394342665,1.8202943294678622,0.3889798449414264,15.15908300355166,3.4776114003528544,0.42373337530976385,3.142762041825616,206.22456967310978,72.7177243819691,15.15908300355166,113.94474843817454,230.81075637250257,13.604026683196663,1.8098646273724979,0.8934790254761201,24,0.579584026996794,Plat,Endo
Podxl,1.9332222328128035,0.5587189907274874,1.1174558250909306,1.1868727252737787,0.5783593486732055,211.07214204006934,2.000058761631609,1.2480575669338654,2.131516524300264,4.682271423923138,1.8202943294678622,0.39650481255694764,47.340877731745564,3.4972109135344485,0.43159988896195367,3.142762041825616,211.07214204006934,74.4270475332356,47.340877731745564,161.2856261699201,235.79704742578318,4.458559962409185,1.3086853866177597,0.8951432782741015,25,0.575393333725211,Plat,Endo
Ptprb,1.9756058896747175,0.5714575473636786,1.1254118253334702,1.2196268563885655,0.5890675882980957,216.60446823365675,2.0191261928252775,1.2601970506435511,2.131516524300264,4.688182410378113,1.8202943294678622,0.4095479049539133,47.340877731745564,3.5075852564099192,0.43363772547244395,3.142762041825616,216.60446823365675,76.37782464953229,47.340877731745564,208.62650390166567,241.49848737699224,4.575421466856484,1.0382404161637653,0.8969185297443516,26,0.56333073929798,Plat,Endo
Ramp2,2.0337729650723113,0.5778743614166297,1.140556499445204,1.2351988144065666,0.5939854056023255,222.6256144885575,2.024857764961125,1.274916860803391,2.151374161159804,4.688182410378113,1.8202943294678622,0.45982729232015523,47.340877731745564,3.51053027179468,0.5149078157797553,3.142762041825616,222.6256144885575,78.50096669085856,47.340877731745564,255.96738163341124,247.79465548299098,4.702608509923561,0.8697421252188889,0.8984278295051399,27,0.567092143318364,Plat,Endo
Slc9a3r2,2.0437489564983,0.6346094265517974,1.2280264284393512,1.29012286455728,0.6289705506594488,230.21179849238806,2.024857764961125,1.3218806281947748,2.1558300840616433,4.729632436080992,2.156939694536298,0.49457499071480815,53.13430920724768,3.542350826515603,0.5231864117454721,3.1682213273362274,230.21179849238806,81.1759633625737,53.13430920724768,309.10169084065893,256.1547508832412,4.332639342208414,0.744776898069644,0.8987215645956209,28,0.610989244793988,Plat,Endo
Sparc,2.077428307019883,0.6546000977049238,1.2522589623746545,1.3010010613873735,0.6539964688394502,243.23841839377377,2.065819008066586,1.3567373816374713,2.209428142948001,4.736123472608651,2.156939694536298,0.579742987681789,71.12184053508835,3.5513947869782263,0.7903483015059847,3.1915731553173217,243.23841839377377,85.7693353216917,71.12184053508835,380.22353137574726,269.8158102223804,3.420024236771133,0.6397247890304794,0.901498018938543,29,0.632162971222797,Plat,Endo
Tm4sf1,2.168313939953395,0.6770390664786607,1.2638934788560579,1.345213121099418,0.6672543167341417,255.16000343918495,2.065819008066586,1.3634024921922914,2.260427734951265,4.74675891927614,2.156939694536298,0.5903007712115798,83.88328178101679,3.567182466383764,0.7948599433465902,3.1915731553173217,255.16000343918495,89.97305623090523,83.88328178101679,464.106813156764,282.0189815475884,3.0418457411489705,0.549787239070326,0.9047618073045511,30,0.597728202739865,Plat,Endo
Tmem204,2.168313939953395,0.6770390664786607,1.2638934788560579,1.345213121099418,0.6686649395092653,258.22764541316013,2.065819008066586,1.3668288793479995,2.2870254603137923,4.74675891927614,2.305603209536447,0.5924103973490192,83.93074758190726,3.567182466383764,0.7948599433465902,3.1915731553173217,258.22764541316013,91.05475054075241,83.93074758190726,548.0375607386712,285.2688313979946,3.0766751500832052,0.47118603525113967,0.9052080598770086,31,0.504620808925044,Plat,Endo
Alox5ap,0.04364429896344808,0.0,0.0,0.0,0.0009554178731646623,0.08329367564541768,8.11132207552319,0.005720176205043777,2.608940183636755,0.011241689580977253,12.730040102480478,0.00428800154101534,0.0,0.017509855638461667,0.002684132135530416,0.0,8.11132207552319,1.0,8.11132207552319,8.11132207552319,15.508317533700296,1.0,1.0,0.5230304356289398,1,0.720159683573726,Lyz2,Fib
Ccl6,0.04364429896344808,0.0029458340368281656,0.0,0.011492931846914183,0.0023636916378154404,0.08612130372071063,13.618569746041421,0.0092399929493048,4.019123281186162,0.03101203722277019,40.850963749709514,0.006177800529438938,0.0,0.020757629614178708,0.0056484890049679866,0.0,13.618569746041421,1.6789580809689406,13.618569746041421,21.729891821564614,45.08949104042205,1.0,0.6267205496405848,0.3020342308550917,2,0.68457834108942,Lyz2,Fib
Ccl9,0.04364429896344808,0.007577324953229259,0.0,0.011492931846914183,0.006356335365955582,0.08612130372071063,17.0578348975719,0.012467090239833915,4.688884477615485,0.1427118127992601,49.13027847043723,0.007797634176448917,0.0,0.020757629614178708,0.0056484890049679866,0.0,17.0578348975719,2.102966044098508,17.0578348975719,38.787726719136515,54.16373779873768,1.0,0.4397740300969007,0.314930903789462,3,0.558351129445068,Lyz2,Fib
Cd300a,0.04364429896344808,0.011942960665297993,0.013250776581231622,0.011492931846914183,0.008431123116946472,0.08868350171763548,19.459933577515816,0.0161877435865616,5.502517076243616,0.1427118127992601,50.436503457434135,0.010372052432658438,0.0,0.021772936378964616,0.0056484890049679866,0.0,19.459933577515816,2.399107493985267,19.459933577515816,58.24766029665233,56.31315916077165,1.0,0.3340895321530063,0.3455663625966809,4,0.547424279195027,Lyz2,Fib
Clec4a1,0.04364429896344808,0.011942960665297993,0.013250776581231622,0.011492931846914183,0.008847096460043532,0.09151112979292843,22.520376840161333,0.018283539043631537,7.5895529936126795,0.1427118127992601,50.436503457434135,0.011715835632443845,0.0,0.021772936378964616,0.0056484890049679866,0.0,22.520376840161333,2.7764126033312198,22.520376840161333,80.76803713681366,58.406878258215954,1.0,0.27882783386222293,0.3855774784024422,5,0.613276743526322,Lyz2,Fib
Clec4a3,0.04364429896344808,0.011942960665297993,0.013250776581231622,0.011492931846914183,0.009328209895092905,0.09682779290629191,26.558973368555115,0.018283539043631537,9.458156352253942,0.1427118127992601,50.436503457434135,0.012371973358991937,0.0,0.021772936378964616,0.0056484890049679866,0.0,26.558973368555115,3.2743088144286303,26.558973368555115,107.32701050536878,60.28193553113218,1.0,0.24745842862386042,0.4405793067948013,6,0.675849376776657,Lyz2,Fib
Csf1r,0.04364429896344808,0.015334829034500232,0.013250776581231622,0.03259672011724427,0.019763048905470905,0.14563119827876858,30.046988366197787,0.04026713988917219,14.173555507576264,0.1474477869749401,50.78034273121716,0.028018450689116653,0.061137400193194226,0.027214402527603706,0.016135901713178784,0.0,30.046988366197787,3.7043268762398043,30.046988366197787,137.37399887156656,65.54434019266128,1.0,0.2187239842547589,0.4584223180503085,7,0.553065032290306,Lyz2,Fib
Ctss,2.249324999356446,0.022835571181191616,0.022054224095701968,0.04378277781492991,0.02275024074741172,0.17537742914917537,41.97884612552819,0.0468097215322892,29.262821444167503,0.646362952218321,50.96584792190888,0.03310989344852524,0.061137400193194226,0.7593705756967931,0.016135901713178784,0.3056861692928338,41.97884612552819,5.175339572842755,41.97884612552819,179.35284499709473,84.63340722251638,1.0,0.2340573193929998,0.4960079890811709,8,0.700139786107648,Lyz2,Fib
Cybb,3.262680742973264,0.022835571181191616,0.022054224095701968,0.04378277781492991,0.025081616260623312,0.18103268529976127,49.34601303845087,0.05239727514486611,35.38784782041542,0.6596694419264165,51.509595709410554,0.03486009035632086,0.0738789156180728,0.7722899567161602,0.016135901713178784,0.4813589962199648,49.34601303845087,6.083596801976081,49.34601303845087,228.6988580355456,92.54550172514641,1.0,0.2157685152532823,0.533208120530861,9,0.721138237126528,Lyz2,Fib
Fcer1g,3.527478757131518,0.03780338555421444,0.04171413085654647,0.07881660396414145,0.10601199357644528,0.27400066642028853,78.56096466939478,0.0757188598836129,66.21825866773571,18.963817998748105,67.6608524905366,0.049449957719454665,0.0738789156180728,2.1233980938321904,0.03181733760081226,3.6606992390356177,78.56096466939478,9.685346474708625,67.6608524905366,296.3597105260822,173.8238292770715,1.1610992439148284,0.2650865211399265,0.4519573927011484,10,0.704250655290558,Lyz2,Fib
Fcgr3,3.527478757131518,0.039904872011224,0.04171413085654647,0.07881660396414145,0.10601199357644528,0.28148942953124056,80.78874462003898,0.08771368307008572,72.38726513119653,19.242153324666297,70.76754797868485,0.050165857433761965,0.0738789156180728,2.162225221545382,0.03450146973634268,3.759198356638388,80.78874462003898,9.959997133368423,72.38726513119653,368.74697565727877,181.0415452145033,1.1160629493822622,0.21908991789298293,0.4462442282202029,11,0.535357849399804,Lyz2,Fib
Gngt2,4.285881840274592,0.039904872011224,0.05018605346962917,0.07881660396414145,0.1095400329738052,3.0314799631909786,91.70256167356946,0.09127311508440032,74.09159801930556,19.390503974922996,71.06221883707636,0.05599571494979555,0.0738789156180728,2.4479545300996977,0.039869734007403526,3.8266423429240373,91.70256167356946,11.305501226525335,74.09159801930556,442.83857367658436,196.28670820413666,1.2376917778136614,0.20707898345942655,0.46718681317025046,12,0.544698331433729,Lyz2,Fib
Hck,4.4755797506655615,0.039904872011224,0.05018605346962917,0.07881660396414145,0.11025465384527963,3.0314799631909786,93.82584014154054,0.09496337803039627,74.73565868565683,19.390503974922996,71.59951412465698,0.056411935066725274,0.0738789156180728,2.4479545300996977,0.046742487046706735,3.8266423429240373,93.82584014154054,11.567268475834583,74.73565868565683,517.5742323622412,199.14867372705297,1.255436050094618,0.18127996773199764,0.4711346472240902,13,0.527315358654011,Lyz2,Fib
Hp,4.4755797506655615,0.04368477863241083,0.05018605346962917,0.07881660396414145,0.11125001179041102,3.038577661230062,97.49375946199135,0.09496337803039627,74.73565868565683,19.390503974922996,84.79992573909627,0.05888436359672951,0.0738789156180728,2.4479545300996977,0.046742487046706735,3.8266423429240373,97.49375946199135,12.019465945778373,84.79992573909627,602.3741581013375,205.96708299963908,1.1496915664991283,0.1618491732269663,0.47334631360566576,14,0.611933240568129,Lyz2,Fib
Ifi27l2a,10.854739313530605,0.05295784327742837,0.05018605346962917,0.07881660396414145,0.13358018016410214,4.18888872619006,119.82565892762332,0.12657115507079977,85.95557673790918,20.451275535901168,100.16760901583494,0.07283449836627516,0.0738789156180728,9.510827525541188,0.07884571648700966,13.932042845300376,119.82565892762332,14.772642216884774,100.16760901583494,702.5417671171724,265.38668057841335,1.1962515638032325,0.17056019234175776,0.45151346204135756,15,0.526278520684388,Lyz2,Fib
Ifitm3,11.661167841087838,0.10644128552654536,0.22429899550514645,0.2607154977930079,0.2447337373494245,21.073700711583506,160.99601110980876,0.1650897128622093,94.43741454325848,20.562478702662293,110.97007476356752,0.10473085448826813,0.22607618869974858,9.761899936477707,0.11377360187149141,14.065480646126815,160.99601110980876,19.848307046718315,110.97007476356752,813.5118418807399,334.00401336510123,1.450805646953256,0.19790248011338799,0.4820181933976444,16,0.618342797707745,Lyz2,Fib
Ifitm6,11.661167841087838,0.10757711222665077,0.22429899550514645,0.2607154977930079,0.2447337373494245,21.073700711583506,164.24685117959461,0.1650897128622093,94.43741454325848,20.562478702662293,114.72768308953772,0.10527186807520751,0.22607618869974858,9.761899936477707,0.11808644145369801,14.065480646126815,164.24685117959461,20.249085124511033,114.72768308953772,928.2395249702777,337.26084311475626,1.4316235345867685,0.17694447043165268,0.4870024330802851,17,0.631471961097189,Lyz2,Fib
