gene_seq,gene,background,signal,nprobe,signalxnprobe,cum_signal,cum_signalxnprobe,program,cum_signal_norm,cum_signal_nprobe_norm
59,napb,,5.439430752908226,1.0,5.439430752908226,482.4896404903474,482.4896404903474,3,36.80908569707826,36.80908569707826
60,ngfrap1,,5.42755313760175,1.0,5.42755313760175,487.9171936279492,487.9171936279492,3,37.2231531750129,37.2231531750129
61,rrp1,,5.282254215381372,1.0,5.282254215381372,493.1994478433306,493.1994478433306,3,37.626135812920154,37.626135812920154
62,atp6v0e2,,5.264888169526895,1.0,5.264888169526895,498.4643360128575,498.4643360128575,3,38.02779359695195,38.02779359695195
63,cx3cl1,,5.247286592288794,1.0,5.247286592288794,503.71162260514626,503.71162260514626,3,38.42810855844292,38.42810855844292
64,dnm1,,5.217279974055914,1.0,5.217279974055914,508.9289025792022,508.9289025792022,3,38.826134318074786,38.826134318074786
65,eif5a,,5.1617121207876036,1.0,5.1617121207876036,514.0906146999898,514.0906146999898,3,39.21992081182132,39.21992081182132
66,tubb5,,4.944244033889977,1.0,4.944244033889977,519.0348587338798,519.0348587338798,3,39.597116687292896,39.597116687292896
67,tcf25,,4.902311650661497,1.0,4.902311650661497,523.9371703845413,523.9371703845413,3,39.9711135455044,39.9711135455044
68,celf4,,4.586155248073168,1.0,4.586155248073168,528.5233256326145,528.5233256326145,3,40.320990863854426,40.320990863854426
69,gap43,,4.5552407776952455,1.0,4.5552407776952455,533.0785664103097,533.0785664103097,3,40.66850972039734,40.66850972039734
70,wbp5,,4.427598313370035,1.0,4.427598313370035,537.5061647236797,537.5061647236797,3,41.00629074629345,41.00629074629345
71,nsg1,,4.2856778631596635,1.0,4.2856778631596635,541.7918425868394,541.7918425868394,3,41.333244675448896,41.333244675448896
72,caly,,4.2260959757700745,1.0,4.2260959757700745,546.0179385626094,546.0179385626094,3,41.65565310846334,41.65565310846334
73,cend1,,4.078810579774268,1.0,4.078810579774268,550.0967491423837,550.0967491423837,3,41.966825153567726,41.966825153567726
74,necap1,,4.028795136276823,1.0,4.028795136276823,554.1255442786605,554.1255442786605,3,42.27418152556459,42.27418152556459
75,clstn1,,3.9533771423809583,1.0,3.9533771423809583,558.0789214210415,558.0789214210415,3,42.57578426646258,42.57578426646258
76,prepl,,3.9039907916940013,1.0,3.9039907916940013,561.9829122127355,561.9829122127355,3,42.8736193276797,42.8736193276797
77,2900011o08rik,,3.8903142338912904,1.0,3.8903142338912904,565.8732264466269,565.8732264466269,3,43.17041100569031,43.17041100569031
78,syngr3,,3.8809270758421888,1.0,3.8809270758421888,569.7541535224691,569.7541535224691,3,43.466486538366226,43.466486538366226
79,faim2,,3.8404544013556734,1.0,3.8404544013556734,573.5946079238248,573.5946079238248,3,43.75947441481381,43.75947441481381
80,dctn3,,3.6331794499992114,1.0,3.6331794499992114,577.2277873738241,577.2277873738241,3,44.0366493062622,44.0366493062622
81,syn1,,3.6086939389859656,1.0,3.6086939389859656,580.8364813128101,580.8364813128101,3,44.311956200560836,44.311956200560836
82,sult4a1,,3.5801388694791534,1.0,3.5801388694791534,584.4166201822892,584.4166201822892,3,44.585084631505325,44.585084631505325
83,pebp1,,3.3850445973678176,1.0,3.3850445973678176,587.801664779657,587.801664779657,3,44.843329340233815,44.843329340233815
84,1500011b03rik,,3.343934058336304,1.0,3.343934058336304,591.1455988379934,591.1455988379934,3,45.098437730112586,45.098437730112586
85,apbb1,,3.3193475077020227,1.0,3.3193475077020227,594.4649463456954,594.4649463456954,3,45.351670414539164,45.351670414539164
86,cxx1c,,3.0672609014743544,1.0,3.0672609014743544,597.5322072471697,597.5322072471697,3,45.585671437365114,45.585671437365114
87,camk2b,,2.844221418595672,1.0,2.844221418595672,600.3764286657654,600.3764286657654,3,45.80265680068226,45.80265680068226
88,dmtn,,2.6324446104108046,1.0,2.6324446104108046,603.0088732761762,603.0088732761762,3,46.00348573279974,46.00348573279974
89,clstn3,,2.130225790439441,1.0,2.130225790439441,605.1390990666157,605.1390990666157,3,46.16600044212018,46.16600044212018
90,sv2a,,1.798647966142619,1.0,1.798647966142619,606.9377470327584,606.9377470327584,3,46.30321911288239,46.30321911288239
0,hexb,0.33502540737117514,21.75637486755051,1.0,21.75637486755051,21.75637486755051,21.75637486755051,4,1.0,1.0
1,c1qb,0.0006070410619422022,18.36940765083795,1.0,18.36940765083795,40.12578251838846,40.12578251838846,4,1.8443229978646767,1.8443229978646767
2,ctss,0.0005863152559343701,17.850019988128317,1.0,17.850019988128317,57.97580250651678,57.97580250651678,4,2.6647731002735804,2.6647731002735804
3,c1qc,0.0005984344921860033,14.947050293532676,1.0,14.947050293532676,72.92285280004945,72.92285280004945,4,3.3517924398707346,3.3517924398707346
4,zfp36,0.013366388089731273,11.217279657482619,1.0,11.217279657482619,84.14013245753208,84.14013245753208,4,3.8673783187578064,3.8673783187578064
5,p2ry12,0.009442648083783001,9.623329491444903,1.0,9.623329491444903,93.76346194897698,93.76346194897698,4,4.309700605904919,4.309700605904919
6,c1qa,0.00042306384624804267,8.018830868922723,1.0,8.018830868922723,101.7822928178997,101.7822928178997,4,4.678274456913653,4.678274456913653
7,csf1r,0.0017832777670734208,6.992259869237253,1.0,6.992259869237253,108.77455268713696,108.77455268713696,4,4.999663471021245,4.999663471021245
8,fcer1g,0.0006355516142128253,6.890621427547937,1.0,6.890621427547937,115.6651741146849,115.6651741146849,4,5.316380822578984,5.316380822578984
9,selplg,0.0005040944080633554,6.863606376882106,1.0,6.863606376882106,122.528780491567,122.528780491567,4,5.631856466782887,5.631856466782887
10,txnip,0.003348386754499294,6.213646945435257,1.0,6.213646945435257,128.74242743700225,128.74242743700225,4,5.917457674854681,5.917457674854681
11,tyrobp,0.0006770938331142221,6.211435297406787,1.0,6.211435297406787,134.95386273440903,134.95386273440903,4,6.202957227754512,6.202957227754512
12,fcgr3,0.0016917485814490671,5.518942160502383,1.0,5.518942160502383,140.4728048949114,140.4728048949114,4,6.4566273448627545,6.4566273448627545
13,gpr34,0.005739618363904833,4.509578318584141,1.0,4.509578318584141,144.98238321349555,144.98238321349555,4,6.663903526949052,6.663903526949052
14,olfml3,0.004020136799799621,4.4805751825247455,1.0,4.4805751825247455,149.4629583960203,149.4629583960203,4,6.869846622239596,6.869846622239596
15,siglech,0.000318332798341954,4.453340203168191,1.0,4.453340203168191,153.91629859918848,153.91629859918848,4,7.074537901475196,7.074537901475196
16,cx3cr1,0.0003399013850911,4.176725548193876,1.0,4.176725548193876,158.09302414738235,158.09302414738235,4,7.266514992034683,7.266514992034683
17,fcrls,0.0007063494204092894,4.126693913954207,1.0,4.126693913954207,162.21971806133655,162.21971806133655,4,7.4561924515874285,7.4561924515874285
18,cd53,0.0025829329425169543,3.982380555530299,1.0,3.982380555530299,166.20209861686686,166.20209861686686,4,7.639236758360705,7.639236758360705
19,rnase4,0.012092517751377834,3.965341142887064,1.0,3.965341142887064,170.16743975975393,170.16743975975393,4,7.821497873414452,7.821497873414452
20,tmem119,0.0001392284608443639,3.421274714319755,1.0,3.421274714319755,173.5887144740737,173.5887144740737,4,7.9787517695781265,7.9787517695781265
21,laptm5,0.0006202539296562875,3.306810426090186,1.0,3.306810426090186,176.89552490016388,176.89552490016388,4,8.13074448188528,8.13074448188528
22,ly86,0.0003097406613182717,3.110040305524117,1.0,3.110040305524117,180.005565205688,180.005565205688,4,8.273692942943592,8.273692942943592
23,tgfbr1,0.054173628470636684,2.8845297961541,1.0,2.8845297961541,182.8900950018421,182.8900950018421,4,8.40627614275122,8.40627614275122
24,lyz2,0.006262620024898529,2.755140639234341,1.0,2.755140639234341,185.64523564107645,185.64523564107645,4,8.532912158907738,8.532912158907738
25,cd68,0.08928884099827215,2.6673469599296027,1.0,2.6673469599296027,188.31258260100606,188.31258260100606,4,8.65551286679993,8.65551286679993
26,trem2,0.014749454957870256,2.6443406953384496,1.0,2.6443406953384496,190.9569232963445,190.9569232963445,4,8.77705612533619,8.77705612533619
27,cyba,0.0051730714602046665,2.620509442985036,1.0,2.620509442985036,193.57743273932954,193.57743273932954,4,8.897504015158749,8.897504015158749
28,unc93b1,0.003238040216597832,2.153510560629388,1.0,2.153510560629388,195.73094329995894,195.73094329995894,4,8.996486983311286,8.996486983311286
29,p2ry13,0.0011902844215613776,2.130374872530818,1.0,2.130374872530818,197.86131817248975,197.86131817248975,4,9.094406553345365,9.094406553345365
30,lpcat2,0.013887669242156845,1.9824088036554963,1.0,1.9824088036554963,199.84372697614523,199.84372697614523,4,9.18552507909812,9.18552507909812
31,aif1,0.005769741448658554,1.93939422339337,1.0,1.93939422339337,201.7831211995386,201.7831211995386,4,9.274666502483225,9.274666502483225
32,4632428n05rik,0.008792518813808173,1.9255364613619292,1.0,1.9255364613619292,203.70865766090054,203.70865766090054,4,9.363170974073014,9.363170974073014
33,pld4,0.00045169934750726256,1.7421924732632448,1.0,1.7421924732632448,205.45085013416377,205.45085013416377,4,9.443248306986675,9.443248306986675
34,slco2b1,0.002648109277123444,1.4556861549568596,1.0,1.4556861549568596,206.90653628912062,206.90653628912062,4,9.510156795363937,9.510156795363937
35,af251705,0.0008311658265941844,1.3960270429159582,1.0,1.3960270429159582,208.30256333203658,208.30256333203658,4,9.57432313977631,9.57432313977631
36,hpgd,0.006033198245167803,1.3631281720520412,1.0,1.3631281720520412,209.6656915040886,209.6656915040886,4,9.636977335631572,9.636977335631572
37,pf4,0.00038930954931508047,1.2548055989821385,1.0,1.2548055989821385,210.92049710307074,210.92049710307074,4,9.694652642598896,9.694652642598896
38,lyn,0.004680770747611694,1.2262751456110077,1.0,1.2262751456110077,212.14677224868174,212.14677224868174,4,9.751016588939974,9.751016588939974
39,hpgds,0.011493093318896664,1.1541602213768871,1.0,1.1541602213768871,213.30093247005863,213.30093247005863,4,9.804065878097898,9.804065878097898
40,ltc4s,0.0013521602912623233,1.12811834176467,1.0,1.12811834176467,214.4290508118233,214.4290508118233,4,9.855918190288348,9.855918190288348
41,fyb,0.0004315792762823233,1.040273968383408,1.0,1.040273968383408,215.4693247802067,215.4693247802067,4,9.903732864135275,9.903732864135275
42,abca9,0.0021746820955481478,1.026344254059212,1.0,1.026344254059212,216.49566903426592,216.49566903426592,4,9.950907279004822,9.950907279004822
43,ccr5,0.0001381892254837831,1.0069802030912272,1.0,1.0069802030912272,217.50264923735713,217.50264923735713,4,9.997191653548906,9.997191653548906
44,cd14,0.0003306775492567082,0.98957570611202,1.0,0.98957570611202,218.49222494346915,218.49222494346915,4,10.04267605580509,10.04267605580509
45,fcgr2b,0.0006170020299092262,0.97733903905983,1.0,0.97733903905983,219.469563982529,219.469563982529,4,10.087598017529402,10.087598017529402
46,emr1,0.0003746294895229277,0.9708187583761094,1.0,0.9708187583761094,220.4403827409051,220.4403827409051,4,10.132220284073634,10.132220284073634
47,rgs1,5.808501284447679e-05,0.9365767488419644,1.0,0.9365767488419644,221.37695948974707,221.37695948974707,4,10.175268666653164,10.175268666653164
48,crybb1,0.0007681181902691749,0.9151862745334083,1.0,0.9151862745334083,222.29214576428046,222.29214576428046,4,10.217333867317562,10.217333867317562
49,cd84,0.00015179749728045172,0.9003368976261654,1.0,0.9003368976261654,223.19248266190664,223.19248266190664,4,10.258716538056934,10.258716538056934
50,mrc1,0.0009270083379475706,0.8634750848786029,1.0,0.8634750848786029,224.05595774678525,224.05595774678525,4,10.298404909402588,10.298404909402588
51,tmem173,0.0017531206015895253,0.8599711289016512,1.0,0.8599711289016512,224.91592887568692,224.91592887568692,4,10.337932226528583,10.337932226528583
52,c3ar1,0.005391702074857579,0.8485847449615851,1.0,0.8485847449615851,225.7645136206485,225.7645136206485,4,10.376936185144281,10.376936185144281
53,itgam,0.0006317392106563693,0.8359884816766574,1.0,0.8359884816766574,226.60050210232515,226.60050210232515,4,10.415361174912386,10.415361174912386
54,irf5,0.0031869249216817876,0.8282922012617742,1.0,0.8282922012617742,227.42879430358693,227.42879430358693,4,10.453432416390081,10.453432416390081
55,ccl3,7.943150405911501e-05,0.8221439064118666,1.0,0.8221439064118666,228.2509382099988,228.2509382099988,4,10.491221060473341,10.491221060473341
56,slc2a5,0.006928627206930985,0.8181490781837613,1.0,0.8181490781837613,229.06908728818254,229.06908728818254,4,10.528826088110735,10.528826088110735
57,pycard,0.010195020831742044,0.8143365012379226,1.0,0.8143365012379226,229.88342378942048,229.88342378942048,4,10.566255876216314,10.566255876216314
58,spi1,0.0001511581526560831,0.8055046789691023,1.0,0.8055046789691023,230.68892846838958,230.68892846838958,4,10.603279722508395,10.603279722508395
59,cd33,3.7115747356824856e-05,0.7720105767043103,1.0,0.7720105767043103,231.46093904509388,231.46093904509388,4,10.63876406130124,10.63876406130124
60,stab1,0.00027105472036024255,0.7715982190728218,1.0,0.7715982190728218,232.2325372641667,232.2325372641667,4,10.67422944667772,10.67422944667772
61,fgd2,0.0002200869936591674,0.7645844556302265,1.0,0.7645844556302265,232.99712171979692,232.99712171979692,4,10.709372454659743,10.709372454659743
62,cyth4,0.001062634161919081,0.7478493060266933,1.0,0.7478493060266933,233.74497102582362,233.74497102582362,4,10.743746255928542,10.743746255928542
63,ang,0.0028665941259385093,0.7459283524828786,1.0,0.7459283524828786,234.4908993783065,234.4908993783065,4,10.778031763372866,10.778031763372866
64,il10ra,0.0023317148925462664,0.6824595557295327,1.0,0.6824595557295327,235.17335893403603,235.17335893403603,4,10.809400020257767,10.809400020257767
65,f13a1,0.00048374111338284943,0.6696063567510769,1.0,0.6696063567510769,235.8429652907871,235.8429652907871,4,10.840177498621122,10.840177498621122
66,cbr2,0.00011100338528369723,0.6559432694030406,1.0,0.6559432694030406,236.49890856019016,236.49890856019016,4,10.870326973126701,10.870326973126701
67,cd37,0.0012425008026075456,0.6544587368629271,1.0,0.6544587368629271,237.15336729705308,237.15336729705308,4,10.900408213261933,10.900408213261933
68,fcgr1,0.0008046726082594269,0.6321859040825123,1.0,0.6321859040825123,237.7855532011356,237.7855532011356,4,10.929465715163385,10.929465715163385
69,nckap1l,0.002581286298944038,0.6235550276579873,1.0,0.6235550276579873,238.4091082287936,238.4091082287936,4,10.958126511433631,10.958126511433631
70,cd86,3.4089214126980787e-05,0.5762038353940588,1.0,0.5762038353940588,238.98531206418767,238.98531206418767,4,10.98461087929831,10.98461087929831
71,ms4a6b,0.0008934772233875252,0.5700673460982995,1.0,0.5700673460982995,239.55537941028598,239.55537941028598,4,11.010813192393613,11.010813192393613
72,cd48,4.414125958059176e-05,0.535940885425157,1.0,0.535940885425157,240.09132029571114,240.09132029571114,4,11.03544693255887,11.03544693255887
73,ptpn6,0.0018391126807253341,0.5251086258337396,1.0,0.5251086258337396,240.6164289215449,240.6164289215449,4,11.059582783730333,11.059582783730333
74,tlr7,0.0011573537743595126,0.49739937511334964,1.0,0.49739937511334964,241.11382829665826,241.11382829665826,4,11.082445019656191,11.082445019656191
75,ms4a4a,2.1105963750879213e-05,0.49519785648298553,1.0,0.49519785648298553,241.60902615314123,241.60902615314123,4,11.105206065993077,11.105206065993077
76,itgb2,0.0016132345068604684,0.484765704184782,1.0,0.484765704184782,242.093791857326,242.093791857326,4,11.127487613683625,11.127487613683625
77,csf3r,0.0001270094106856587,0.483459861122832,1.0,0.483459861122832,242.57725171844885,242.57725171844885,4,11.149709140204752,11.149709140204752
78,ms4a7,9.276134050654184e-05,0.4597839654234619,1.0,0.4597839654234619,243.03703568387232,243.03703568387232,4,11.170842438753915,11.170842438753915
0,vip,0.025281289325732,35.00261394319714,1.0,35.00261394319714,35.00261394319714,35.00261394319714,5,1.0,1.0
1,npy,0.0,17.53615016136568,1.0,17.53615016136568,52.538764104562816,52.538764104562816,5,1.500995445363699,1.500995445363699
2,nap1l5,0.002160709698064567,17.308811136776857,1.0,17.308811136776857,69.84757524133967,69.84757524133967,5,1.9954959750917332,1.9954959750917332
3,sst,0.0,13.592470841145529,1.0,13.592470841145529,83.4400460824852,83.4400460824852,5,2.383823282966614,2.383823282966614
4,gad1,0.007238870417704533,12.355984895472046,1.0,12.355984895472046,95.79603097795724,95.79603097795724,5,2.736825059220341,2.736825059220341
5,synpr,0.002160709698064567,7.693940338380161,1.0,7.693940338380161,103.4899713163374,103.4899713163374,5,2.956635509687441,2.956635509687441
6,rab3b,0.007238870417704533,7.355602279828169,1.0,7.355602279828169,110.84557359616556,110.84557359616556,5,3.1667798803840115,3.1667798803840115
7,cplx1,0.002160709698064567,6.661358088961535,1.0,6.661358088961535,117.5069316851271,117.5069316851271,5,3.3570901840593796,3.3570901840593796
8,araf,0.007238870417704533,5.682158172801269,1.0,5.682158172801269,123.18908985792837,123.18908985792837,5,3.5194254365643034,3.5194254365643034
9,tcf4,1.6248958712706305,5.605609204290376,1.0,5.605609204290376,128.79469906221874,128.79469906221874,5,3.679573739013579,3.679573739013579
10,tspyl4,0.007238870417704533,4.876896029988594,1.0,4.876896029988594,133.67159509220733,133.67159509220733,5,3.8189032198890045,3.8189032198890045
11,gad2,0.0,4.238563379097024,1.0,4.238563379097024,137.91015847130436,137.91015847130436,5,3.939995987017067,3.939995987017067
12,impact,0.0745494138751099,4.045838304704593,1.0,4.045838304704593,141.95599677600896,141.95599677600896,5,4.055582734660264,4.055582734660264
13,crh,0.0,3.90187627238033,1.0,3.90187627238033,145.85787304838928,145.85787304838928,5,4.167056588547644,4.167056588547644
14,tac2,0.0,3.8369631356844347,1.0,3.8369631356844347,149.69483618407372,149.69483618407372,5,4.276675919889901,4.276675919889901
15,rcan2,0.002160709698064567,3.7892750242536666,1.0,3.7892750242536666,153.4841112083274,153.4841112083274,5,4.384932835513488,4.384932835513488
16,scoc,0.0,3.7321394004339465,1.0,3.7321394004339465,157.21625060876133,157.21625060876133,5,4.491557426650896,4.491557426650896
17,ap1s2,0.004321419396129167,3.654382282496022,1.0,3.654382282496022,160.87063289125734,160.87063289125734,5,4.595960551755393,4.595960551755393
18,vstm2a,0.0,3.4528266918330126,1.0,3.4528266918330126,164.32345958309037,164.32345958309037,5,4.694605375751576,4.694605375751576
19,dner,0.0,3.4146861747847566,1.0,3.4146861747847566,167.73814575787512,167.73814575787512,5,4.792160552068584,4.792160552068584
20,slc6a1,0.022806830033976933,3.1527707479715286,1.0,3.1527707479715286,170.89091650584663,170.89091650584663,5,4.88223298931821,4.88223298931821
21,pcp4l1,0.0017205100279926667,3.1493780837897387,1.0,3.1493780837897387,174.04029458963637,174.04029458963637,5,4.9722085005443315,4.9722085005443315
22,cnr1,0.0,3.084784266337638,1.0,3.084784266337638,177.125078855974,177.125078855974,5,5.060338611950973,5.060338611950973
23,tmem130,0.0,3.0414095825312333,1.0,3.0414095825312333,180.16648843850524,180.16648843850524,5,5.1472295392247736,5.1472295392247736
24,gaa,0.0,2.7428403140066937,1.0,2.7428403140066937,182.90932875251193,182.90932875251193,5,5.2255905530181375,5.2255905530181375
25,zcchc12,0.0,2.6733991382062565,1.0,2.6733991382062565,185.5827278907182,185.5827278907182,5,5.3019676813818855,5.3019676813818855
26,bex1,0.0,2.6009415355190533,1.0,2.6009415355190533,188.18366942623723,188.18366942623723,5,5.376274747126743,5.376274747126743
27,laptm4b,0.9200997335048613,2.340277300715856,1.0,2.340277300715856,190.52394672695308,190.52394672695308,5,5.443134819477732,5.443134819477732
28,cxcl14,0.0,2.3015314938754994,1.0,2.3015314938754994,192.8254782208286,192.8254782208286,5,5.508887951446974,5.508887951446974
29,rbp4,0.0,2.2784311796454477,1.0,2.2784311796454477,195.10390940047404,195.10390940047404,5,5.573981123726705,5.573981123726705
30,nrsn2,0.0093995801157691,2.252283915150099,1.0,2.252283915150099,197.35619331562413,197.35619331562413,5,5.63832728709625,5.63832728709625
31,sh3bgrl,0.0,2.182278877157624,1.0,2.182278877157624,199.53847219278174,199.53847219278174,5,5.700673455890931,5.700673455890931
32,nxph1,0.0,2.072800876828495,1.0,2.072800876828495,201.61127306961023,201.61127306961023,5,5.759891915409191,5.759891915409191
33,rgs10,0.0,2.0328758428618072,1.0,2.0328758428618072,203.64414891247205,203.64414891247205,5,5.81796974485818,5.81796974485818
34,calb2,0.002160709698064567,2.01785099692305,1.0,2.01785099692305,205.6619999093951,205.6619999093951,5,5.875618325052724,5.875618325052724
35,tac1,0.0,1.725671072157785,1.0,1.725671072157785,207.38767098155287,207.38767098155287,5,5.924919530812906,5.924919530812906
36,kcnip1,0.007238870417704533,1.6361233569454126,1.0,1.6361233569454126,209.02379433849828,209.02379433849828,5,5.9716624214896,5.9716624214896
37,gprasp2,0.0,1.554935368842317,1.0,1.554935368842317,210.57872970734059,210.57872970734059,5,6.016085828591872,6.016085828591872
38,igf1,0.0,1.5479362533333094,1.0,1.5479362533333094,212.1266659606739,212.1266659606739,5,6.060309275899131,6.060309275899131
39,crhbp,0.0,1.5254811341581178,1.0,1.5254811341581178,213.65214709483203,213.65214709483203,5,6.103891196284669,6.103891196284669
40,dlx6os1,0.0,1.3450143882311956,1.0,1.3450143882311956,214.99716148306322,214.99716148306322,5,6.142317308986249,6.142317308986249
41,kcnc2,0.0,1.3139691304995376,1.0,1.3139691304995376,216.31113061356277,216.31113061356277,5,6.17985648056446,6.17985648056446
42,rpp25,0.0,1.2750411244153919,1.0,1.2750411244153919,217.58617173797816,217.58617173797816,5,6.216283506456999,6.216283506456999
43,inpp5f,0.0,1.229592511799647,1.0,1.229592511799647,218.8157642497778,218.8157642497778,5,6.251412097532941,6.251412097532941
44,pvalb,0.0,1.1668077484427162,1.0,1.1668077484427162,219.98257199822052,219.98257199822052,5,6.284746972189338,6.284746972189338
45,ache,0.0,1.1321162903885984,1.0,1.1321162903885984,221.11468828860913,221.11468828860913,5,6.31709073635009,6.31709073635009
46,erbb4,0.0,1.1081661555085998,1.0,1.1081661555085998,222.22285444411773,222.22285444411773,5,6.348750262044569,6.348750262044569
47,cort,0.0,1.1074636448066018,1.0,1.1074636448066018,223.33031808892434,223.33031808892434,5,6.3803897175036335,6.3803897175036335
48,kit,0.0,1.0723397315841947,1.0,1.0723397315841947,224.40265782050855,224.40265782050855,5,6.411025707527819,6.411025707527819
49,abat,0.0,1.0459291200446232,1.0,1.0459291200446232,225.44858694055318,225.44858694055318,5,6.440907165002452,6.440907165002452
50,cntnap2,0.0,0.9688488325098024,1.0,0.9688488325098024,226.41743577306298,226.41743577306298,5,6.468586493011556,6.468586493011556
51,pnoc,0.0,0.8948152621102843,1.0,0.8948152621102843,227.31225103517326,227.31225103517326,5,6.494150734115446,6.494150734115446
52,pthlh,0.002160709698064567,0.8809856913831124,1.0,0.8809856913831124,228.19323672655636,228.19323672655636,5,6.519319874134897,6.519319874134897
53,lgals1,0.0,0.876548946141887,1.0,0.876548946141887,229.06978567269826,229.06978567269826,5,6.544362259471157,6.544362259471157
54,klhl13,0.0,0.7224032825934318,1.0,0.7224032825934318,229.7921889552917,229.7921889552917,5,6.565000811888007,6.565000811888007
55,htr3a,0.0,0.7199741552260959,1.0,0.7199741552260959,230.51216311051778,230.51216311051778,5,6.58556996584875,6.58556996584875
56,adarb2,0.002160709698064567,0.7193771545844646,1.0,0.7193771545844646,231.23154026510224,231.23154026510224,5,6.606122063922108,6.606122063922108
57,cpne7,0.0,0.6459963997540044,1.0,0.6459963997540044,231.87753666485625,231.87753666485625,5,6.624577725570759,6.624577725570759
58,gpd1,0.0093995801157691,0.6380671491352563,1.0,0.6380671491352563,232.5156038139915,232.5156038139915,5,6.64280685412015,6.64280685412015
59,nek7,0.0,0.5768781793532778,1.0,0.5768781793532778,233.0924819933448,233.0924819933448,5,6.659287856947238,6.659287856947238
60,hdac9,0.0,0.5700758220511966,1.0,0.5700758220511966,233.66255781539599,233.66255781539599,5,6.67557452122255,6.67557452122255
61,sema3c,0.8611621928830356,0.5560562672862104,1.0,0.5560562672862104,234.2186140826822,234.2186140826822,5,6.691460656703419,6.691460656703419
62,lypd6b,0.0,0.5518312427391776,1.0,0.5518312427391776,234.77044532542138,234.77044532542138,5,6.707226086212047,6.707226086212047
63,cox6a2,0.0,0.5517336225377866,1.0,0.5517336225377866,235.32217894795917,235.32217894795917,5,6.722988726780353,6.722988726780353
64,lypd6,0.0,0.5311869618510701,1.0,0.5311869618510701,235.85336590981024,235.85336590981024,5,6.738164363740298,6.738164363740298
65,mgat4c,0.0,0.5158519027895293,1.0,0.5158519027895293,236.36921781259977,236.36921781259977,5,6.752901888875611,6.752901888875611
66,phlda1,0.0,0.486650644431911,1.0,0.486650644431911,236.85586845703168,236.85586845703168,5,6.766805154649466,6.766805154649466
67,grin3a,0.0,0.43323893662787427,1.0,0.43323893662787427,237.28910739365955,237.28910739365955,5,6.779182485591976,6.779182485591976
68,dlx1as,0.0,0.42012932926378527,1.0,0.42012932926378527,237.70923672292332,237.70923672292332,5,6.7911852842956835,6.7911852842956835
69,gpx3,0.0,0.4063454485723349,1.0,0.4063454485723349,238.11558217149565,238.11558217149565,5,6.802794287247056,6.802794287247056
70,maf,0.0,0.37416592886798206,1.0,0.37416592886798206,238.48974810036364,238.48974810036364,5,6.813483944010268,6.813483944010268
71,e530001k10rik,0.0,0.3487635297684903,1.0,0.3487635297684903,238.83851163013213,238.83851163013213,5,6.823447872142449,6.823447872142449
72,rgs12,0.0,0.34240549783056096,1.0,0.34240549783056096,239.1809171279627,239.1809171279627,5,6.8332301557852135,6.8332301557852135
73,prox1,0.0,0.3105416572322385,1.0,0.3105416572322385,239.49145878519494,239.49145878519494,5,6.842102111969292,6.842102111969292
74,mafb,0.0,0.28450074054062846,1.0,0.28450074054062846,239.77595952573557,239.77595952573557,5,6.8502300975249515,6.8502300975249515
0,acta2,0.0028548763065919286,22.120293841539915,1.0,22.120293841539915,22.120293841539915,22.120293841539915,6,1.0,1.0
1,myl9,0.002938701842546775,14.885770342925982,1.0,14.885770342925982,37.0060641844659,37.0060641844659,6,1.6729463202234616,1.6729463202234616
2,tagln,0.009249850291802189,9.967746931109504,1.0,9.967746931109504,46.9738111155754,46.9738111155754,6,2.1235618049233516,2.1235618049233516
3,igfbp7,0.10402791696758995,9.721698440782799,1.0,9.721698440782799,56.6955095563582,56.6955095563582,6,2.5630540879113077,2.5630540879113077
4,crip1,0.0030266427202449145,8.684614508449185,1.0,8.684614508449185,65.38012406480739,65.38012406480739,6,2.955662548298948,2.955662548298948
5,tpm2,0.04619868415481726,4.9241859603164455,1.0,4.9241859603164455,70.30431002512384,70.30431002512384,6,3.1782719763468372,3.1782719763468372
6,cald1,0.05592958615101672,4.626173309224557,1.0,4.626173309224557,74.9304833343484,74.9304833343484,6,3.38740904036436,3.38740904036436
7,vim,0.014751827731306774,3.261818909664877,1.0,3.261818909664877,78.19230224401328,78.19230224401328,6,3.534867249239483,3.534867249239483
8,tm4sf1,0.0026097611143133348,3.1180374798244266,1.0,3.1180374798244266,81.3103397238377,81.3103397238377,6,3.675825479819993,3.675825479819993
9,gng11,0.004543961868870713,2.971549314533508,1.0,2.971549314533508,84.2818890383712,84.2818890383712,6,3.810161367752603,3.810161367752603
10,sod3,0.02039558619779276,2.9328869439641267,1.0,2.9328869439641267,87.21477598233533,87.21477598233533,6,3.9427494321324903,3.9427494321324903
11,tagln2,0.0063781758928237505,2.8319910799624215,1.0,2.8319910799624215,90.04676706229775,90.04676706229775,6,4.070776261262771,4.070776261262771
12,cav1,0.025214309307571504,2.5958955603802187,1.0,2.5958955603802187,92.64266262267796,92.64266262267796,6,4.188129836173487,4.188129836173487
13,myh11,0.0023425631373455626,2.572948594682643,1.0,2.572948594682643,95.2156112173606,95.2156112173606,6,4.304446039435257,4.304446039435257
14,epas1,0.012148125485625794,2.423031466065367,1.0,2.423031466065367,97.63864268342597,97.63864268342597,6,4.413984885683092,4.413984885683092
15,rgs5,0.021550064844392636,2.2413540242765926,1.0,2.2413540242765926,99.87999670770256,99.87999670770256,6,4.515310575130649,4.515310575130649
