,x,y,leiden,QC
45488,6684.615789,4578.194737,15,cell
45489,6539.638462,4577.476923,5,cell
45490,6912.919118,4580.117647,8,cell
45491,7190.005181,4579.139896,1,cell
45492,6525.75,4577.611111,0,cell
45493,7040.816024,4585.661721,32,cell
45494,7610.137931,4582.110345,12,cell
45495,6582.163265,4584.047619,0,cell
45496,7063.764398,4583.979058,1,cell
45497,7451.242105,4585.894737,7,cell
45498,6726.394958,4585.07563,10,cell
45499,7370.347368,4584.736842,11,cell
45500,6591.654762,4587.047619,0,cell
45501,6868.493274,4588.197309,0,cell
45502,6407.352941,4587.268908,10,cell
45503,7182.1,4588.763636,1,cell
45504,6823.730627,4593.236162,0,cell
45505,6900.535912,4592.077348,0,cell
45506,7387.059028,4594.979167,11,cell
45507,6885.321267,4594.099548,0,cell
45508,7338.698198,4597.599099,21,cell
45509,6949.391061,4596.882682,0,cell
45510,7058.717762,4601.104623,10,cell
45511,7189.288,4596.248,1,cell
45512,6493.560606,4594.424242,0,cell
45513,7611.02809,4597.393258,8,cell
45514,6589.527607,4599.09816,0,cell
45515,7152.814433,4602.910653,10,cell
45516,7281.707692,4602.492308,10,cell
45517,7447.720648,4602.425101,11,cell
45518,7040.425714,4606.145714,1,cell
45519,6686.458599,4604.89172,1,cell
45520,6758.315574,4609.844262,10,cell
45521,7510.075188,4605.781955,25,cell
45522,7196.338462,4607.2,10,cell
45523,6574.021097,4613.56962,28,cell
45524,6995.229437,4612.17316,10,cell
45525,7578.538462,4608.549451,1,cell
45526,6721.0,4615.408511,12,cell
45527,7540.060086,4615.815451,2,cell
45528,7191.00995,4619.766169,1,cell
45529,7202.907143,4619.628571,1,cell
45530,6855.623529,4617.741176,0,cell
45531,7241.285714,4616.87013,5,cell
45532,6406.666667,4618.985507,0,cell
45533,6669.685567,4622.273196,1,cell
45534,7031.955752,4619.681416,32,cell
45535,6975.484733,4622.148855,0,cell
45536,7374.336134,4621.05042,6,cell
45537,7512.148649,4622.067568,11,cell
45538,6607.658031,4623.528497,0,cell
45539,6416.051643,4625.089202,0,cell
45540,6778.238095,4621.650794,10,cell
45541,7164.454936,4627.83691,10,cell
45542,7132.353293,4627.778443,10,cell
45543,7446.016575,4626.220994,11,cell
45544,6557.978723,4630.58156,0,cell
45545,6568.656566,4630.732323,20,cell
45546,7327.669951,4632.172414,10,cell
45547,6642.198113,4634.004717,10,cell
45548,7571.9125,4629.4,6,cell
45549,6663.109489,4632.956204,10,cell
45550,6797.653061,4635.583673,0,cell
45551,7118.153846,4636.410256,1,cell
45552,7312.416342,4637.159533,10,cell
45553,6391.163265,4633.969388,0,cell
45554,6871.468619,4637.903766,0,cell
45555,7503.850746,4640.074627,7,cell
45556,6591.285714,4637.307692,0,cell
45557,7151.085106,4644.528369,10,cell
45558,6725.381443,4644.943299,0,cell
45559,6956.302222,4646.848889,0,cell
45560,6400.672727,4645.563636,0,cell
45561,6881.828829,4650.279279,0,cell
45562,7064.615385,4657.850679,25,cell
45563,7560.914286,4646.0,11,cell
45564,7491.272059,4654.216912,2,cell
45565,7050.460581,4657.643154,20,cell
45566,7413.51497,4654.041916,5,cell
45567,7452.80198,4656.283828,11,cell
45568,6770.305825,4657.694175,5,cell
45569,7288.248175,4655.554745,16,cell
45570,6492.938272,4654.469136,6,cell
45571,6754.111607,4660.129464,0,cell
45572,6548.638889,4660.416667,0,cell
45573,7159.315789,4656.026316,21,cell
45574,6950.964706,4661.85098,0,cell
45575,7584.783673,4663.559184,11,cell
45576,6984.278689,4661.418033,0,cell
45577,7104.608295,4672.278802,10,cell
45578,7317.137184,4665.552347,1,cell
45579,7437.761062,4665.106195,11,cell
45580,6850.639535,4665.674419,3,cell
45581,6369.280576,4667.553957,13,cell
45582,6762.412371,4670.64433,20,cell
45583,7548.261364,4669.380682,16,cell
45584,7198.139241,4671.869198,1,cell
45585,6435.853846,4672.415385,0,cell
45586,6495.923767,4673.55157,0,cell
45587,7427.464832,4675.259939,11,cell
45588,7328.388489,4672.81295,1,cell
45589,7341.138614,4674.722772,1,cell
45590,7393.816327,4672.602041,25,cell
45591,7179.867816,4677.735632,1,cell
45592,7576.541353,4675.909774,1,cell
45593,6702.833333,4679.068841,0,cell
45594,7524.035714,4674.928571,6,cell
45595,7317.30303,4678.840909,1,cell
45596,7384.830275,4681.362385,11,cell
45597,7233.098361,4682.278689,1,cell
45598,7198.861423,4685.689139,1,cell
45599,7093.65894,4690.278146,1,cell
45600,7079.081871,4687.660819,1,cell
45601,7301.716846,4689.451613,1,cell
45602,7402.575758,4687.424242,11,cell
45603,6430.623116,4693.939698,0,cell
45604,6764.030769,4696.990769,0,cell
45605,7008.333333,4690.753623,0,cell
45606,7279.003175,4695.266667,1,cell
45607,7553.833333,4691.27451,28,cell
45608,6790.617925,4697.023585,0,cell
45609,7185.136752,4695.059829,23,cell
45610,7406.09434,4697.415094,11,cell
45611,7495.949153,4704.60452,11,cell
45612,7415.281553,4704.495146,11,cell
45613,6844.47619,4706.916667,0,cell
45614,7350.811111,4704.844444,1,cell
45615,7363.15508,4709.272727,32,cell
45616,6921.290816,4710.010204,5,cell
45617,7171.877193,4708.321637,10,cell
45618,7249.212598,4708.511811,1,cell
45619,6999.5,4709.694444,0,cell
45620,7060.507317,4713.95122,16,cell
45621,7447.685897,4714.019231,11,cell
45622,7588.004167,4715.566667,2,cell
45623,7320.408,4714.696,10,cell
45624,7419.117117,4714.675676,7,cell
45625,7078.665217,4721.604348,10,cell
45626,7175.212219,4722.466238,1,cell
45627,6845.343434,4717.979798,0,cell
45628,7018.514644,4724.451883,20,cell
45629,7567.276316,4723.605263,2,cell
45630,6641.475138,4724.895028,26,cell
45631,7218.117241,4724.703448,32,cell
45632,7463.904977,4728.923077,12,cell
45633,7430.371585,4728.262295,11,cell
45634,6525.615385,4729.207101,13,cell
45635,6918.5,4725.1,0,cell
45636,6618.075949,4729.379747,26,cell
45637,6600.719626,4729.64486,10,cell
45638,6854.790909,4730.690909,5,cell
45639,6905.753363,4733.941704,16,cell
45640,6410.561404,4730.45614,12,cell
45641,6739.728571,4733.690476,0,cell
45642,6629.742515,4733.077844,26,cell
45643,6824.716981,4732.698113,0,cell
45644,7288.666667,4735.423529,10,cell
45645,6879.489247,4735.306452,1,cell
45646,7364.927711,4740.751004,16,cell
45647,7563.075829,4739.957346,25,cell
45648,6805.323529,4740.801471,0,cell
45649,7598.888889,4742.079365,11,cell
45650,6411.828358,4744.537313,13,cell
45651,6691.548387,4745.193548,1,cell
45652,7465.259259,4743.425926,32,cell
45653,6484.795699,4745.11828,0,cell
45654,6631.029289,4750.635983,22,cell
45655,6990.357143,4744.404762,0,cell
45656,7104.948498,4752.321888,15,cell
45657,7306.648276,4750.144828,1,cell
45658,6461.939759,4749.807229,0,cell
45659,6672.694064,4753.438356,10,cell
45660,7337.190083,4752.438017,1,cell
45661,6436.086735,4755.520408,0,cell
45662,6834.608,4753.864,3,cell
45663,7196.444444,4751.133333,1,cell
45664,7465.140078,4756.311284,33,cell
45665,7540.866667,4754.388889,7,cell
45666,6934.392405,4758.122363,0,cell
45667,6687.945455,4757.145455,32,cell
45668,6952.453947,4756.907895,7,cell
45669,6661.804348,4761.255435,12,cell
45670,7303.92891,4760.85782,1,cell
45671,7608.26087,4761.597826,7,cell
45672,6811.960784,4763.127451,0,cell
45673,7491.181102,4764.251969,1,cell
45674,6398.241758,4765.862637,0,cell
45675,7097.09434,4766.311321,0,cell
45676,7266.807143,4765.678571,23,cell
45677,6984.491379,4765.663793,0,cell
45678,6747.272727,4768.397727,0,cell
45679,6687.232955,4772.693182,15,cell
45680,6736.72973,4775.981982,0,cell
45681,7103.375,4775.756579,5,cell
45682,6967.638298,4774.340426,0,cell
45683,7346.773196,4784.391753,10,cell
45684,7545.520755,4784.867925,7,cell
45685,7452.338235,4785.382353,11,cell
45686,6453.24183,4782.522876,5,cell
45687,6942.879845,4784.937984,0,cell
45688,7315.807018,4782.596491,10,cell
45689,6913.937063,4785.559441,28,cell
45690,7389.022727,4782.863636,6,cell
45691,6673.122642,4786.518868,1,cell
45692,6928.05042,4789.588235,0,cell
45693,7134.377907,4787.145349,10,cell
45694,6606.382353,4786.323529,0,cell
45695,7292.491228,4785.236842,13,cell
45696,7477.124378,4789.21393,1,cell
45697,7617.0,4786.169811,11,cell
45698,6723.142222,4792.706667,0,cell
45699,7126.061728,4794.259259,6,cell
45700,7424.901099,4790.285714,23,cell
45701,6529.074713,4794.45977,1,cell
45702,6903.923469,4796.137755,0,cell
45703,7146.558209,4799.958209,1,cell
45704,6540.447489,4800.794521,0,cell
45705,7003.7557,4801.289902,10,cell
45706,7074.419847,4797.755725,0,cell
45707,7110.703704,4797.5,15,cell
45708,7243.831081,4800.912162,21,cell
45709,6406.045,4802.475,0,cell
45710,7351.556604,4800.716981,6,cell
45711,7052.687259,4808.69112,0,cell
45712,7035.775424,4811.199153,0,cell
45713,6511.350649,4807.974026,0,cell
45714,7384.783186,4810.544248,1,cell
45715,7130.991803,4812.581967,0,cell
45716,6640.428571,4822.756098,15,cell
45717,7144.703125,4815.78125,32,cell
45718,6460.312102,4819.140127,12,cell
45719,7009.605263,4820.730263,7,cell
45720,7207.539007,4821.460993,33,cell
45721,7289.261682,4825.0,16,cell
45722,7457.460829,4824.276498,1,cell
45723,6596.120623,4828.937743,15,cell
45724,7225.106557,4824.360656,32,cell
45725,7599.0,4821.327273,11,cell
45726,6993.132479,4827.594017,32,cell
45727,7438.003774,4825.34717,1,cell
45728,6746.360825,4827.525773,12,cell
45729,7215.568807,4828.688073,10,cell
45730,6762.640244,4831.695122,0,cell
45731,6391.263158,4832.62406,0,cell
45732,7237.398305,4835.516949,10,cell
45733,7568.882609,4836.247826,11,cell
45734,7378.528634,4837.528634,3,cell
45735,6494.214953,4837.557632,7,cell
45736,6712.22069,4836.6,6,cell
45737,6842.222672,4843.947368,0,cell
45738,7185.334862,4841.986239,1,cell
45739,7483.54902,4841.921569,11,cell
45740,7249.036232,4841.717391,10,cell
45741,7410.174061,4844.37884,1,cell
45742,7363.235294,4844.023529,3,cell
45743,7610.752988,4848.155378,20,cell
45744,6679.375,4842.275,0,cell
45745,7125.308772,4856.670175,7,cell
45746,7291.27933,4850.882682,10,cell
45747,6411.577236,4851.121951,0,cell
45748,6906.804255,4856.140426,0,cell
45749,7391.709877,4854.845679,1,cell
45750,6507.107345,4856.107345,0,cell
45751,7167.034483,4856.781609,32,cell
45752,6801.07197,4860.253788,0,cell
45753,6464.483607,4857.245902,0,cell
45754,7582.051724,4861.137931,11,cell
45755,7076.438596,4859.061404,0,cell
45756,6403.686047,4860.453488,0,cell
45757,6491.990741,4861.564815,3,cell
45758,6765.042553,4861.053191,3,cell
45759,7334.601695,4863.915254,10,cell
45760,7039.793296,4866.379888,0,cell
45761,7400.86875,4867.13125,16,cell
45762,7477.408759,4865.576642,11,cell
45763,6722.356522,4867.382609,0,cell
45764,7195.547619,4872.698413,7,cell
45765,7435.610738,4868.228188,5,cell
45766,6992.013514,4873.581081,0,cell
45767,6425.425287,4875.528736,0,cell
45768,6446.759494,4871.78481,5,cell
45769,6473.215385,4876.482051,0,cell
45770,6581.496552,4874.041379,0,cell
45771,7329.90184,4881.693252,1,cell
45772,7177.07868,4882.563452,7,cell
45773,7322.596774,4874.677419,23,cell
45774,6625.772021,4879.34715,10,cell
45775,6819.754902,4881.156863,0,cell
45776,6505.397351,4881.178808,0,cell
45777,7059.74026,4879.025974,0,cell
45778,6381.72973,4881.396396,13,cell
45779,7023.767123,4885.009132,20,cell
45780,6793.195122,4881.02439,0,cell
45781,7190.701389,4886.520833,7,cell
45782,7446.828947,4883.118421,10,cell
45783,6518.813008,4886.04065,28,cell
45784,7577.009091,4889.727273,8,cell
45785,6485.88,4895.4,0,cell
45786,6774.187097,4895.890323,0,cell
45787,6844.247273,4897.156364,20,cell
45788,7087.077419,4899.116129,1,cell
45789,7334.398305,4896.932203,32,cell
45790,7325.012407,4905.471464,1,cell
45791,7542.655172,4900.235632,23,cell
45792,7018.558594,4907.75,0,cell
45793,7390.148438,4900.421875,1,cell
45794,7371.098361,4903.106557,23,cell
45795,6691.540541,4902.216216,0,cell
45796,6826.632287,4907.358744,0,cell
45797,6461.617925,4908.84434,0,cell
45798,6781.30622,4909.645933,0,cell
45799,6860.640187,4913.247664,12,cell
45800,6367.408451,4913.556338,1,cell
45801,7363.776892,4917.816733,10,cell
45802,7057.118227,4917.078818,3,cell
45803,7317.595455,4916.631818,1,cell
45804,7613.132911,4915.639241,11,cell
45805,7352.070707,4917.585859,1,cell
45806,7503.608696,4923.062802,10,cell
45807,7591.280899,4921.179775,11,cell
45808,6438.609195,4923.356322,0,cell
45809,6727.262295,4925.459016,23,cell
45810,7229.298507,4924.365672,1,cell
45811,6590.0,4923.153846,1,cell
45812,6681.294798,4928.352601,0,cell
45813,6758.632353,4930.639706,0,cell
45814,7183.967033,4931.752747,7,cell
45815,7494.308571,4932.491429,1,cell
45816,6476.631579,4931.412281,28,cell
45817,7384.666667,4931.847619,1,cell
45818,7519.358209,4932.492537,11,cell
45819,6961.960227,4936.409091,0,cell
45820,6993.979675,4938.089431,12,cell
45821,6659.202381,4942.051587,26,cell
45822,6828.666667,4938.816667,23,cell
45823,7029.554913,4944.50289,7,cell
45824,6446.391509,4945.15566,0,cell
45825,6758.559211,4943.375,0,cell
45826,7188.117647,4942.845588,15,cell
45827,6924.480287,4949.939068,0,cell
45828,7272.55,4942.433333,13,cell
45829,7007.167539,4949.267016,0,cell
45830,7432.12782,4946.526316,10,cell
45831,6940.928571,4950.991597,25,cell
45832,7041.666667,4953.481982,7,cell
45833,7301.160494,4950.87037,6,cell
45834,6727.90566,4951.138365,0,cell
45835,7459.003759,4956.473684,12,cell
45836,7267.492754,4955.043478,10,cell
45837,6773.22561,4955.695122,8,cell
45838,6903.247788,4957.659292,0,cell
45839,7251.413223,4958.272727,1,cell
45840,6876.014286,4955.328571,26,cell
45841,6547.209756,4960.219512,10,cell
45842,6828.86747,4959.433735,0,cell
45843,6614.833333,4961.260417,0,cell
45844,6403.285714,4961.938776,0,cell
45845,7222.708155,4968.854077,10,cell
45846,7330.91411,4962.423313,12,cell
45847,6752.078947,4962.592105,0,cell
45848,7371.830357,4966.464286,20,cell
45849,7510.451948,4969.615584,11,cell
45850,7573.827434,4968.39823,8,cell
45851,6727.247312,4967.870968,0,cell
45852,7341.239209,4973.771583,1,cell
45853,7561.467066,4971.191617,33,cell
45854,6708.295858,4971.307692,0,cell
45855,7039.387755,4970.612245,3,cell
45856,7540.180488,4973.819512,11,cell
45857,6569.885906,4975.040268,0,cell
45858,6937.180645,4974.193548,0,cell
45859,6384.062112,4975.236025,36,cell
45860,7138.210526,4977.572755,0,cell
45861,6788.794118,4976.215686,0,cell
45862,6903.58952,4982.934498,0,cell
45863,7466.592105,4978.473684,1,cell
45864,6614.12963,4978.87037,0,cell
45865,6670.096296,4981.392593,0,cell
45866,7381.603604,4980.558559,13,cell
45867,7182.581281,4983.157635,0,cell
45868,6878.062176,4987.435233,0,cell
45869,7018.135135,4984.45045,0,cell
45870,6354.914286,4986.838095,1,cell
45871,6431.483146,4986.786517,5,cell
45872,6597.80137,4988.671233,10,cell
45873,6809.459302,4989.139535,6,cell
45874,7383.48731,4993.862944,1,cell
45875,7526.338889,4995.15,11,cell
45876,6719.096447,4998.48731,0,cell
45877,7155.752174,5001.095652,0,cell
45878,6637.810127,4996.620253,16,cell
45879,7086.471429,4999.619048,12,cell
45880,7070.22093,5005.042636,0,cell
45881,7552.977273,4999.454545,6,cell
45882,6876.611621,5004.272171,16,cell
45883,6966.113636,5001.670455,20,cell
45884,7423.530364,5006.076923,1,cell
45885,6651.43,5007.82,0,cell
45886,7395.183391,5008.491349,10,cell
45887,6470.24359,5009.935897,1,cell
45888,7141.924303,5014.059761,0,cell
45889,7099.119048,5010.059524,0,cell
45890,7368.861111,5008.694444,1,cell
45891,7331.12069,5013.752874,1,cell
45892,7409.211268,5016.234742,10,cell
45893,7509.189394,5013.05303,1,cell
45894,6758.682243,5018.443925,0,cell
45895,6394.931507,5018.684932,0,cell
45896,6701.874317,5019.775956,12,cell
45897,7276.754717,5019.622642,21,cell
45898,6521.942857,5021.314286,0,cell
45899,7240.507772,5022.917098,10,cell
45900,6904.890909,5020.963636,0,cell
45901,6950.930818,5024.201258,0,cell
45902,7117.461224,5025.563265,0,cell
45903,6629.719512,5024.963415,0,cell
45904,7326.016667,5023.625,10,cell
45905,7256.141104,5025.325153,1,cell
45906,6557.44,5027.04,10,cell
45907,6767.863636,5029.011364,0,cell
45908,6860.91623,5031.361257,0,cell
45909,7533.5,5029.480769,9,cell
45910,7065.883721,5034.283721,0,cell
45911,7481.419355,5034.051613,21,cell
45912,6722.986301,5033.383562,0,cell
45913,7249.756667,5037.946667,10,cell
45914,6889.816,5034.624,7,cell
45915,7468.097938,5036.510309,1,cell
45916,6594.553763,5038.655914,0,cell
45917,6700.827586,5035.42069,0,cell
45918,6981.268657,5038.557214,0,cell
45919,7557.481283,5042.160428,11,cell
45920,6669.958333,5042.614583,0,cell
45921,7197.792929,5040.929293,0,cell
45922,7264.980488,5042.678049,33,cell
45923,7327.347826,5040.515528,1,cell
45924,6633.083333,5039.27381,0,cell
45925,7234.955307,5042.486034,15,cell
45926,6432.739726,5041.041096,10,cell
45927,6542.0,5043.369565,0,cell
45928,7014.88961,5044.727273,0,cell
45929,7315.55615,5045.641711,1,cell
45930,7030.409091,5045.106061,0,cell
45931,6754.412621,5050.567961,0,cell
45932,6887.458564,5050.232044,0,cell
45933,7478.649351,5049.318182,5,cell
45934,7274.791519,5055.70318,1,cell
45935,7343.462687,5051.858209,1,cell
45936,7424.08,5050.3,1,cell
45937,6569.648352,5052.285714,8,cell
45938,7099.764331,5054.815287,0,cell
45939,7131.733333,5055.1,0,cell
45940,7229.176471,5052.773109,15,cell
45941,7145.471264,5052.965517,16,cell
45942,6680.921466,5055.795812,0,cell
45943,7168.831579,5056.384211,0,cell
45944,6800.3,5055.07,6,cell
45945,7443.77907,5056.72093,1,cell
45946,7511.976048,5058.784431,10,cell
45947,6814.794521,5057.452055,28,cell
45948,6918.098655,5060.376682,8,cell
45949,6955.807786,5067.632603,1,cell
45950,7478.587838,5062.087838,10,cell
45952,6737.919786,5065.68984,0,cell
45953,6994.0,5065.364238,0,cell
45954,6781.41844,5067.120567,10,cell
45955,6828.336957,5068.865942,0,cell
45956,7502.393939,5068.560606,12,cell
45957,7282.802048,5072.569966,10,cell
45958,7575.195122,5070.134146,6,cell
45959,6763.75969,5073.565891,0,cell
45960,7140.466019,5073.436893,13,cell
45961,7490.619469,5075.415929,7,cell
45962,6938.2,5077.375,0,cell
45963,6750.172414,5077.896552,0,cell
45964,7746.795918,3816.832653,2,cell
45965,7886.550459,3815.87156,8,cell
45966,7992.766234,3813.558442,2,cell
45967,8445.12,3811.36,26,cell
45968,8565.402439,3816.615854,2,cell
45969,8830.485075,3816.104478,9,cell
45970,8543.993056,3816.819444,26,cell
45971,8340.875,3820.328125,7,cell
45972,7703.774744,3826.716724,7,cell
45973,7969.478673,3823.274882,10,cell
45974,8164.40708,3821.99115,6,cell
45975,8080.220126,3823.427673,28,cell
45976,7847.633333,3819.366667,13,cell
45977,7680.75641,3827.747863,20,cell
45978,7810.191257,3824.306011,11,cell
45979,8698.189744,3827.825641,2,cell
45980,7931.653846,3828.445055,12,cell
45981,7901.475,3828.666667,5,cell
45982,8062.48855,3832.255725,7,cell
45983,8246.71875,3829.03125,2,cell
45984,8007.783784,3827.662162,13,cell
45985,7847.86014,3831.965035,20,cell
45986,8412.828685,3832.960159,8,cell
45987,8566.156028,3832.170213,16,cell
45988,7650.285714,3836.865546,11,cell
45989,7734.915584,3838.363636,11,cell
45990,8041.615023,3842.300469,12,cell
45991,8344.161943,3841.392713,30,cell
45992,8220.5,3845.141975,25,cell
45993,8525.791209,3845.538462,2,cell
45994,8183.642857,3849.480952,2,cell
45995,8241.126531,3851.191837,2,cell
45996,8842.956522,3852.513834,10,cell
45997,8795.230088,3848.283186,16,cell
45998,8326.672316,3852.672316,12,cell
45999,8116.732877,3853.369863,5,cell
46000,8171.805714,3855.045714,7,cell
46001,8278.0,3855.171717,7,cell
46002,8607.847222,3855.965278,22,cell
46003,7817.48,3855.466667,6,cell
46004,8619.388298,3857.276596,22,cell
46005,8225.52988,3859.553785,2,cell
46006,8412.422414,3857.25,2,cell
46007,7699.38,3855.98,12,cell
46008,8344.658031,3864.725389,8,cell
46009,8455.19598,3863.834171,9,cell
46010,7760.063694,3864.484076,12,cell
46011,7996.539326,3864.044944,6,cell
46012,8639.392857,3865.785714,3,cell
46013,8867.013423,3864.845638,2,cell
46014,8528.304348,3865.271739,8,cell
46015,7902.974074,3870.677778,30,cell
46016,7962.550847,3872.101695,2,cell
46017,8814.930233,3870.186047,13,cell
46018,8130.309942,3874.380117,3,cell
46019,8318.111111,3872.111111,5,cell
46020,8668.506024,3872.987952,2,cell
46021,7709.855491,3872.387283,1,cell
46022,8741.737557,3877.18552,2,cell
46023,8883.521739,3875.492754,2,cell
46024,8021.658915,3875.527132,1,cell
46025,8378.741667,3877.591667,2,cell
46026,8601.647541,3876.081967,22,cell
46027,8578.933824,3879.963235,3,cell
46028,7860.131068,3882.160194,11,cell
46029,8588.954955,3879.036036,12,cell
46030,8848.562162,3880.881081,2,cell
46031,8610.895105,3881.055944,24,cell
46032,8695.569892,3880.591398,16,cell
46033,7671.470588,3881.102941,11,cell
46034,8165.551282,3886.128205,2,cell
46035,8655.776224,3883.454545,2,cell
46036,8400.780992,3887.859504,2,cell
46037,8552.551724,3886.193966,2,cell
46038,8261.085714,3886.085714,2,cell
46039,7958.009709,3892.257282,7,cell
46040,7839.173077,3894.028846,11,cell
46041,8624.79646,3891.256637,2,cell
46042,8126.25,3895.946429,8,cell
46043,8370.146067,3902.235955,0,cell
46044,7802.943662,3901.887324,8,cell
46045,7731.026882,3904.064516,11,cell
46046,7928.4375,3906.052885,11,cell
46047,7893.470085,3906.542735,8,cell
46048,7626.199029,3909.868932,11,cell
46049,8452.878261,3907.373913,8,cell
46050,7760.580952,3907.304762,10,cell
46051,8055.527778,3905.972222,13,cell
46052,8411.503012,3914.442771,2,cell
46053,7786.962343,3913.016736,30,cell
46054,8280.366197,3911.352113,5,cell
46055,8370.716738,3914.858369,2,cell
46056,7739.318182,3915.856061,28,cell
46057,8735.496063,3917.03937,13,cell
46058,8259.34466,3920.31068,2,cell
46059,8590.771144,3921.532338,2,cell
46060,8236.375,3918.946429,18,cell
46061,8569.584416,3921.662338,2,cell
46062,8858.545455,3917.575758,13,cell
46063,8706.710526,3918.789474,8,cell
46064,8682.573964,3923.526627,20,cell
46065,7985.513089,3926.649215,1,cell
46066,8428.125,3923.738636,10,cell
46067,8791.695946,3927.263514,5,cell
46068,7729.247423,3929.030928,2,cell
46069,7796.960591,3931.182266,8,cell
46070,8030.032967,3929.67033,1,cell
46071,8412.458763,3932.71134,7,cell
46072,8811.710638,3936.348936,2,cell
46073,7657.966887,3936.430464,11,cell
46074,8093.457364,3935.124031,6,cell
46075,8448.86875,3936.5125,5,cell
46076,8160.945783,3939.590361,5,cell
46077,7911.720339,3941.347458,13,cell
46078,8132.40942,3943.289855,2,cell
46079,7944.678756,3943.937824,8,cell
46080,7881.384615,3941.057692,10,cell
46081,8005.903226,3941.580645,13,cell
46082,8844.648148,3943.185185,9,cell
46083,8551.019048,3953.72381,8,cell
46084,7789.035398,3951.938053,20,cell
46085,7842.663158,3958.536842,28,cell
46086,7632.268456,3953.879195,2,cell
46087,8565.364286,3953.45,2,cell
46088,8203.228571,3951.571429,11,cell
46089,8347.8375,3955.675,8,cell
46090,8142.587121,3959.924242,11,cell
46091,8756.229885,3957.333333,2,cell
46092,7811.0181,3959.891403,16,cell
46093,8637.066667,3959.527273,12,cell
46094,8880.494949,3959.636364,30,cell
46095,8029.236287,3967.033755,33,cell
46096,8447.501577,3966.712934,2,cell
46097,8216.098837,3967.343023,8,cell
46098,7997.324468,3968.819149,2,cell
46099,8610.375839,3967.899329,3,cell
46100,8321.220472,3967.968504,2,cell
46101,8647.191388,3969.674641,2,cell
46102,8771.42449,3971.477551,2,cell
46103,8103.031674,3973.58371,3,cell
46104,8183.686047,3975.180233,11,cell
46105,8302.6875,3972.375,5,cell
46106,7666.174699,3976.554217,11,cell
46107,7945.212598,3975.03937,12,cell
46108,8881.629213,3978.578652,9,cell
46109,7879.595455,3981.695455,11,cell
46110,8327.626437,3980.16092,2,cell
46111,8550.039063,3984.019531,2,cell
46112,8639.391566,3984.36747,2,cell
46113,8578.47561,3984.621951,3,cell
46114,8361.529915,3985.376068,0,cell
46115,8835.098039,3985.401961,3,cell
46116,8696.100418,3989.288703,2,cell
46117,8761.540541,3986.963964,5,cell
46118,8780.291262,3986.135922,25,cell
46119,8727.988095,3989.011905,2,cell
46120,8229.306977,3989.693023,12,cell
46121,8872.790476,3989.47619,2,cell
46122,7983.662069,3993.910345,12,cell
46123,8001.107383,3992.355705,10,cell
46124,7910.041667,3993.229167,13,cell
46125,8363.727969,3999.681992,30,cell
46126,8012.289063,3997.359375,13,cell
46127,7802.368794,3998.978723,13,cell
46128,8452.828767,3999.760274,3,cell
46129,8877.567901,4001.574074,12,cell
46130,8703.490196,3999.921569,8,cell
46131,8754.748428,4001.496855,12,cell
46132,7915.721311,4002.213115,8,cell
46133,8735.046729,4003.948598,8,cell
46134,8529.985,4008.24,12,cell
46135,8042.653409,4009.715909,25,cell
46136,8582.125714,4010.308571,2,cell
46137,7830.574468,4009.06383,2,cell
46138,8643.115385,4009.788462,2,cell
46139,8608.163551,4014.602804,8,cell
46140,8833.690909,4014.563636,13,cell
46141,7743.141079,4016.348548,11,cell
46142,8592.12069,4011.965517,16,cell
46143,7661.617284,4015.62963,13,cell
46144,7881.596859,4025.429319,11,cell
46145,8160.273438,4024.726563,6,cell
46146,7636.313253,4035.271084,11,cell
46147,7798.716216,4032.581081,30,cell
46148,8712.938095,4038.17619,8,cell
46149,8329.094527,4042.273632,12,cell
46150,7782.134146,4042.365854,8,cell
46151,8673.576355,4045.167488,2,cell
46152,7660.584615,4046.102564,15,cell
46153,8310.257576,4043.424242,6,cell
46154,7851.434343,4047.393939,13,cell
46155,8399.790179,4051.321429,2,cell
46156,8519.419753,4051.382716,5,cell
46157,7685.789474,4048.394737,11,cell
46158,8572.583333,4052.575758,2,cell
46159,8334.172414,4054.724138,20,cell
46160,8445.037234,4061.101064,13,cell
46161,8640.780822,4064.643836,2,cell
46162,8309.885714,4060.314286,6,cell
46163,7692.558621,4065.241379,12,cell
46164,8557.72381,4063.161905,2,cell
46165,7982.607477,4069.495327,8,cell
46166,8110.975904,4069.048193,2,cell
46167,8334.651786,4072.116071,30,cell
46168,7934.365,4075.565,1,cell
46169,8478.095238,4075.505952,20,cell
46170,8045.828571,4076.742857,13,cell
46171,8516.123711,4082.252577,13,cell
46172,7718.477387,4081.522613,11,cell
46173,8265.252632,4084.257895,25,cell
46174,8306.385366,4082.82439,30,cell
46175,7679.040816,4083.380952,2,cell
46176,8114.608939,4084.715084,6,cell
46177,8229.389961,4084.756757,2,cell
46178,7731.55814,4085.174419,11,cell
46179,8620.126829,4086.619512,2,cell
46180,7888.207317,4085.304878,30,cell
46181,8484.096,4086.256,20,cell
46182,7814.662338,4090.917749,2,cell
46183,8685.533865,4091.075697,8,cell
46184,8838.895833,4089.21875,3,cell
46185,7936.590164,4094.086066,12,cell
46186,8084.275676,4092.156757,20,cell
46187,8359.901961,4097.72549,30,cell
46188,8439.377953,4098.96063,12,cell
46189,8236.59,4102.645,2,cell
46190,7768.765432,4102.679012,20,cell
46191,8537.044025,4106.622642,5,cell
